from	from	from
:	:	:
dfl@math.wayne.edu	dfl@math.wayne.edu	dfl@math.wayne.edu
(	(	(
david	david	david
frohardt	frohardt	frohardt
-	-	-
lane	lane	lane
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
rbi	rbi	rbi
'	'	'
s	s	s
(	(	(
was	was	wa
:	:	:
notes	note	note
on	on	on
jays	jay	jay
/	/	/
indians	indian	indian
)	)	)

organization	organ	organization
:	:	:
wayne	wayn	wayne
state	state	state
university	univers	university
math	math	math
department	depart	department
,	,	,
detroit	detroit	detroit

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
23	23	23

in	in	in
article	articl	article
<	<	<
1993apr15.212014.1782@news.acns.nwu.edu	1993apr15.212014.1782@news.acns.nwu.edu	1993apr15.212014.1782@news.acns.nwu.edu
>	>	>
edo@casbah.acns.nwu.edu	edo@casbah.acns.nwu.edu	edo@casbah.acns.nwu.edu
(	(	(
edward	edward	edward
ouellette	ouellett	ouellette
)	)	)
writes	write	writes
:	:	:

>	>	>
me	me	me
,	,	,
too	too	too
.	.	.
.	.	.
.	.	.

rbi	rbi	rbi
are	are	are
a	a	a
worthless	worthless	worthless
stat	stat	stat
.	.	.

of	of	of
course	cours	course
,	,	,
so	so	so
is	is	is
stolen	stolen	stolen
bases	base	base
because	becaus	because

>	>	>
sometimes	sometim	sometimes
runners	runner	runner
are	are	are
in	in	in
front	front	front
of	of	of
a	a	a
player	player	player
that	that	that
would	would	would
otherwise	otherwis	otherwise
run	run	run
.	.	.

and	and	and
of	of	of

>	>	>
course	cours	course
pitchers	pitcher	pitcher
pitch	pitch	pitch
differently	differ	differently
with	with	with
different	differ	different
people	peopl	people
on	on	on
different	differ	different
bases	base	base
,	,	,
>	>	>
so	so	so
batting	bat	batting
average	averag	average
,	,	,
slugging	slug	slugging
and	and	and
obp	obp	obp
out	out	out
,	,	,
too	too	too
.	.	.

hmmm	hmmm	hmmm
.	.	.
.	.	.
.	.	.

i	i	i
guess	guess	guess
homers	homer	homer
would	would	would

>	>	>
not	not	not
count	count	count
then	then	then
,	,	,
either	either	either
.	.	.

>	>	>
my	my	my
point	point	point
?	?	?

rbi	rbi	rbi
might	might	might
not	not	not
be	be	be
a	a	a
perfect	perfect	perfect
stat	stat	stat
but	but	but
nothing	noth	nothing
is	is	is
.	.	.

and	and	and
no	no	no
stat	stat	stat
(	(	(
or	or	or
lack	lack	lack

>	>	>
of	of	of
)	)	)
can	can	can
tell	tell	tell
me	me	me
there	there	there
are	are	are
no	no	no
clutch	clutch	clutch
hitters	hitter	hitter
.	.	.

maybe	mayb	maybe
no	no	no
stat	stat	stat
can	can	can
tell	tell	tell
me	me	me
,	,	,
>	>	>
