from	from	from
:	:	:
dtate+@pitt.edu	dtate+@pitt.edu	dtate+@pitt.edu
(	(	(
david	david	david
m	m	m
.	.	.

tate	tate	tate
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
young	young	young
catchers	catcher	catcher
article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
blue	blue	blue
.	.	.
8007	8007	8007
organization	organ	organization
:	:	:
department	depart	department
of	of	of
industrial	industri	industrial
engineering	engin	engineering
lines	line	line
:	:	:
81	81	81

mss@netcom.com	mss@netcom.com	mss@netcom.com
(	(	(
mark	mark	mark
singer	singer	singer
)	)	)
said	said	said
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
7975@blue.cis.pitt.edu	7975@blue.cis.pitt.edu	7975@blue.cis.pitt.edu
>	>	>
genetic+@pitt.edu	genetic+@pitt.edu	genetic+@pitt.edu
(	(	(
david	david	david
m	m	m
.	.	.

tate	tate	tate
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
mss@netcom.com	mss@netcom.com	mss@netcom.com
(	(	(
mark	mark	mark
singer	singer	singer
)	)	)
said	said	said
:	:	:

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
we	we	we
know	know	know
that	that	that
very	veri	very
,	,	,
very	veri	very
few	few	few
players	player	player
at	at	at
this	this	this
age	age	age
make	make	make
much	much	much
of	of	of
an	an	an
impact	impact	impact

>	>	>
>	>	>
>	>	>
in	in	in
the	the	the
bigs	big	bigs
,	,	,
especially	especi	especially
when	when	when
they	they	they
haven	haven	haven
'	'	'
t	t	t
even	even	even
played	play	played
aaa	aaa	aaa
ball	ball	ball
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
yes	yes	yes
.	.	.

but	but	but
this	this	this
is	is	is
*	*	*
irrelevant	irrelev	irrelevant
*	*	*
.	.	.

you	you	you
'	'	'
re	re	re
talking	talk	talking
about	about	about
averages	averag	average
,	,	,
when	when	when
we	we	we

>	>	>
>	>	>
have	have	have
lots	lot	lot
of	of	of
information	inform	information
about	about	about
this	this	this
player	player	player
in	in	in
particular	particular	particular
to	to	to
base	base	base
our	our	our

>	>	>
>	>	>
decisions	decis	decision
on	on	on
.	.	.

>	>	>

>	>	>
do	do	do
you	you	you
really	realli	really
have	have	have
*	*	*
that	that	that
*	*	*
much	much	much
information	inform	information
on	on	on
him	him	him
?	?	?

really	realli	really
?	?	?

i	i	i
don	don	don
'	'	'
t	t	t
personally	person	personally
,	,	,
but	but	but
clay	clay	clay
just	just	just
posted	post	posted
it	it	it
.	.	.

yes	yes	yes
,	,	,
we	we	we
do	do	do
.	.	.

unfortunately	unfortun	unfortunately
,	,	,
it	it	it
shows	show	show
that	that	that
lopez	lopez	lopez
wasn	wasn	wasn
'	'	'
t	t	t
as	as	a
good	good	good
an	an	an
example	exampl	example
as	as	a
nieves	niev	nieves
would	would	would
have	have	have
been	been	been
,	,	,
since	sinc	since
his	his	his
last	last	last
year	year	year
numbers	number	number
were	were	were
out	out	out
of	of	of
line	line	line
with	with	with
the	the	the
previous	previous	previous
years	year	year
(	(	(
which	which	which
i	i	i
didn	didn	didn
'	'	'
t	t	t
have	have	have
access	access	access
to	to	to
)	)	)
.	.	.

the	the	the
point	point	point
remains	remain	remains
,	,	,
though	though	though
;	;	;
knowing	know	knowing
a	a	a
guy	guy	guy
'	'	'
s	s	s
minor	minor	minor
league	leagu	league
history	histori	history
is	is	is
as	as	a
good	good	good
as	as	a
