from	from	from
:	:	:
sepinwal@mail.sas.upenn.edu	sepinwal@mail.sas.upenn.edu	sepinwal@mail.sas.upenn.edu
(	(	(
alan	alan	alan
sepinwall	sepinwal	sepinwall
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
jewish	jewish	jewish
baseball	basebal	baseball
players	player	player
?	?	?

organization	organ	organization
:	:	:
university	univers	university
of	of	of
pennsylvania	pennsylvania	pennsylvania
,	,	,
school	school	school
of	of	of
arts	art	art
and	and	and
sciences	scienc	science

lines	line	line
:	:	:
18	18	18

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
mail	mail	mail
.	.	.
sas	sas	sa
.	.	.
upenn	upenn	upenn
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
mssc5k47z.fur@netcom.com	mssc5k47z.fur@netcom.com	mssc5k47z.fur@netcom.com
>	>	>
mss@netcom.com	mss@netcom.com	mss@netcom.com
(	(	(
mark	mark	mark
singer	singer	singer
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>

>	>	>
polish	polish	polish
and	and	and
jewish	jewish	jewish
are	are	are
*	*	*
not	not	not
*	*	*
mutually	mutual	mutually
exclusive	exclus	exclusive
.	.	.

i	i	i
didn	didn	didn
'	'	'
t	t	t
mean	mean	mean
to	to	to
offend	offend	offend
or	or	or
anything	anyth	anything
,	,	,
i	i	i
'	'	'
m	m	m
just	just	just
quoting	quot	quoting
stanky	stanki	stanky
himself	himself	himself
on	on	on
the	the	the
subject	subject	subject
.	.	.

i	i	i
remember	rememb	remember
one	one	one
time	time	time
last	last	last
year	year	year
he	he	he
was	was	wa
being	be	being
interviewed	interview	interviewed
by	by	by
espn	espn	espn
,	,	,
and	and	and
the	the	the
interviewer	interview	interviewer
(	(	(
can	can	can
'	'	'
t	t	t
remember	rememb	remember
who	who	who
)	)	)
,	,	,
asked	ask	asked
stanky	stanki	stanky
if	if	if
he	he	he
was	was	wa
jewish	jewish	jewish
because	becaus	because
he	he	he
(	(	(
the	the	the
interviewer	interview	interviewer
)	)	)
was	was	wa
jewish	jewish	jewish
and	and	and
wanted	want	wanted
to	to	to
see	see	see
more	more	more
jewish	jewish	jewish
ballplayers	ballplay	ballplayer
.	.	.

to	to	to
which	which	which
stanky	stanki	stanky
replied	repli	replied
,	,	,
"	"	"
i	i	i
'	'	'
m	m	m
polish	polish	polish
,	,	,
not	not	not
jewish	jewish	jewish
.	.	.
"	"	"

so	so	so
maybe	mayb	maybe
that	that	that
wasn	wasn	wasn
'	'	'
t	t	t
the	the	the
most	most	most
pc	pc	pc
thing	thing	thing
for	for	for
stanky	stanki	stanky
to	to	to
say	say	say
,	,	,
and	and	and
maybe	mayb	maybe
i	i	i
was	was	wa
a	a	a
little	littl	little
naive	naiv	naive
when	when	when
i	i	i
posted	post	posted
it	it	it
.	.	.

i	i	i
think	think	think
we	we	we
should	should	should
just	just	just
devote	devot	devote
this	this	this
subject	subject	subject
to	to	to
finding	find	finding
actual	actual	actual
jewish	jewish	jewish
ballplayers	ballplay	ballplayer
(	(	(
i	i	i
myself	myself	myself
am	am	am
jewish	jewish	jewish
and	and	and
the	the	the
only	onli	only
ones	one	one
i	i	i
ever	ever	ever
knew	knew	knew
until	until	until
now	now	now
were	were	were
koufax	koufax	koufax
,	,	,
greenberg	greenberg	greenberg
,	,	,
and	and	and
blomberg	blomberg	blomberg
)	)	)
.	.	.

-	-	-
alan	alan	alan
