from	from	from
:	:	:
kbanaian@bernard.pitzer.claremont.edu	kbanaian@bernard.pitzer.claremont.edu	kbanaian@bernard.pitzer.claremont.edu
(	(	(
king	king	king
banaian	banaian	banaian
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
15	15	15
-	-	-
day	day	day
,	,	,
30	30	30
-	-	-
day	day	day
,	,	,
60	60	60
-	-	-
day	day	day
disabled	disabl	disabled
list	list	list
questions	question	question

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
bernard	bernard	bernard
.	.	.
kbanaian	kbanaian	kbanaian
.	.	.
448	448	448
.	.	.
734117444	734117444	734117444

organization	organ	organization
:	:	:
pitzer	pitzer	pitzer
college	colleg	college

lines	line	line
:	:	:
25	25	25

in	in	in
article	articl	article
<	<	<
derichc52gje.fja@netcom.com	derichc52gje.fja@netcom.com	derichc52gje.fja@netcom.com
>	>	>
derich@netcom.com	derich@netcom.com	derich@netcom.com
(	(	(
scotty	scotti	scotty
*	*	*
tissue	tissu	tissue
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
whenever	whenev	whenever
a	a	a
person	person	person
is	is	is
put	put	put
on	on	on
the	the	the
15	15	15
-	-	-
day	day	day
,	,	,
30	30	30
-	-	-
day	day	day
or	or	or
60	60	60
-	-	-
day	day	day
,	,	,

>	>	>
the	the	the
person	person	person
is	is	is
on	on	on
the	the	the
list	list	list
longer	longer	longer
than	than	than
the	the	the
specificed	specif	specificed
time	time	time

>	>	>

>	>	>
i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
a	a	a
person	person	person
on	on	on
the	the	the
15	15	15
-	-	-
day	day	day
for	for	for
maybe	mayb	maybe
4	4	4
months	month	month
last	last	last
year	year	year
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t

>	>	>
remember	rememb	remember
what	what	what
.	.	.
.	.	.
.	.	.

>	>	>

>	>	>
i	i	i
just	just	just
need	need	need
a	a	a
little	littl	little
clarification	clarif	clarification
on	on	on
the	the	the
disabled	disabl	disabled
list	list	list
specifications	specif	specification
.	.	.

>	>	>
i	i	i
believe	believ	believe
we	we	we
are	are	are
down	down	down
to	to	to
two	two	two
:	:	:
the	the	the
15	15	15
-	-	-
day	day	day
and	and	and
the	the	the
60	60	60
-	-	-
day	day	day
.	.	.

(	(	(
i	i	i
don	don	don
'	'	'
t	t	t
remember	rememb	remember
a	a	a
30	30	30
-	-	-
day	day	day
,	,	,
but	but	but
rather	rather	rather
a	a	a
21	21	21
-	-	-
day	day	day
.	.	.

anyways	anyway	anyways
,	,	,
it	it	it
'	'	'
s	s	s
gone	gone	gone
now	now	now
.	.	.
)	)	)
the	the	the
period	period	period
length	length	length
is	is	is
a	a	a
minimum	minimum	minimum
,	,	,
not	not	not
a	a	a
maximum	maximum	maximum
.	.	.

you	you	you
can	can	can
keep	keep	keep
a	a	a
guy	guy	guy
on	on	on
the	the	the
15	15	15
-	-	-
day	day	day
for	for	for
as	as	a
long	long	long
as	as	a
you	you	you
want	want	want
,	,	,
if	if	if
he	he	he
'	'	'
s	s	s
still	still	still
certified	certifi	certified
as	as	a
injured	injur	injured
.	.	.

the	the	the
player	player	player
must	must	must
be	be	be
periodically	period	periodically
re	re	re
