from	from	from
:	:	:
mse@cc.bellcore.com	mse@cc.bellcore.com	mse@cc.bellcore.com
(	(	(
25836	25836	25836
-	-	-
michael	michael	michael
evenchick	evenchick	evenchick
(	(	(
f113	f113	f113
)	)	)
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
dave	dave	dave
kingman	kingman	kingman
for	for	for
the	the	the
hall	hall	hall
of	of	of
fame	fame	fame

organization	organ	organization
:	:	:
bellcore	bellcor	bellcore
,	,	,
livingston	livingston	livingston
,	,	,
nj	nj	nj

lines	line	line
:	:	:
128	128	128

in	in	in
article	articl	article
<	<	<
1993apr15.093231.5148@news.yale.edu	1993apr15.093231.5148@news.yale.edu	1993apr15.093231.5148@news.yale.edu
>	>	>
,	,	,
(	(	(
steve	steve	steve
tomassi	tomassi	tomassi
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
hi	hi	hi
,	,	,
baseball	basebal	baseball
fans	fan	fan
!	!	!

so	so	so
what	what	what
do	do	do
you	you	you
say	say	say
?	?	?

don	don	don
'	'	'
t	t	t
you	you	you
think	think	think
he	he	he
deserves	deserv	deserves
it	it	it
?	?	?

|	|	|
>	>	>
i	i	i

|	|	|
>	>	>

|	|	|
>	>	>
mean	mean	mean
,	,	,
heck	heck	heck
,	,	,
if	if	if
dave	dave	dave
winfield	winfield	winfield
(	(	(
ho	ho	ho
-	-	-
hum	hum	hum
)	)	)
is	is	is
seriously	serious	seriously
being	be	being
considered	consid	considered
for	for	for
it	it	it
,	,	,
|	|	|
>	>	>
as	as	a

|	|	|
>	>	>

|	|	|
>	>	>
is	is	is
lee	lee	lee
smith	smith	smith
(	(	(
ha	ha	ha
)	)	)
,	,	,
then	then	then
why	whi	why
don	don	don
'	'	'
t	t	t
we	we	we
give	give	give
dave	dave	dave
kingman	kingman	kingman
a	a	a
chance	chanc	chance
?	?	?

or	or	or
darrell	darrel	darrell

|	|	|
>	>	>

|	|	|
>	>	>
evans	evan	evans
!	!	!

yeah	yeah	yeah
,	,	,
yeah	yeah	yeah
!	!	!

after	after	after
the	the	the
hall	hall	hall
of	of	of
fame	fame	fame
takes	take	take
in	in	in
them	them	them
,	,	,
it	it	it
can	can	can
take	take	take
in	in	in

|	|	|
>	>	>
eddie	eddi	eddie

|	|	|
>	>	>

|	|	|
>	>	>
murray	murray	murray
and	and	and
jeff	jeff	jeff
reardon	reardon	reardon
.	.	.

i	i	i
am	am	am
trying	tri	trying
to	to	to
think	think	think
how	how	how
to	to	to
respond	respond	respond
to	to	to
this	this	this
without	without	without
involving	involv	involving
personal	person	personal
feeling	feel	feeling
or	or	or
perceptions	percept	perception
and	and	and
i	i	i
can	can	can
not	not	not
without	without	without
having	have	having
stats	stat	stats
to	to	to
back	back	back
up	up	up
my	my	my
points	point	point
.	.	.

however	howev	however
,	,	,
i	i	i
think	think	think
you	you	you
approached	approach	approached
this	this	this
the	the	the
wrong	wrong	wrong
way	way	way
.	.	.

i	i	i
believe	believ	believe
all	all	all
of	of	of
the	the	the
people	peopl	people
mentioned	mention	mentioned
here	here	here
deserve	deserv	deserve
the	the	the
hall	hall	hall
of	of	of
fame	fame	fame
more	more	more
than	than	than
dave	dave	dave
kingman	kingman	kingman
does	doe	doe
.	.	.

i	i	i
feel	feel	feel
they	they	they
were	were	were
all	all	all
much	much	much
better	better	better
players	player	player
.	.	.

i	i	i
am	am	am
not	not	not
saying	say	saying
i	i	i
fell	fell	fell
they	they	they
deserve	deserv	deserve
to	to	to
go	go	go
but	but	but
that	that	that
they	they	they
would	would	would
deserve	deserv	deserve
it	it	it
more	more	more
.	.	.

imho	imho	imho
dave	dave	dave
kingman	kingman	kingman
-	-	-
definately	defin	definately
not	not	not
.	.	.

they	they	they
guy	guy	guy
only	onli	only
had	had	had
a	a	a
couple	coupl	couple
of	of	of
years	year	year
were	were	were
he	he	he
could	could	could
hit	hit	hit
with	with	with
atleast	atleast	atleast
a	a	a
respectable	respect	respectable
averag	averag	averag
.	.	.

the	the	the
rest	rest	rest
of	of	of
his	his	his
career	career	career
i	i	i
do	do	do
not	not	not
think	think	think
he	he	he
was	was	wa
very	veri	very
feared	fear	feared
by	by	by
pitchers	pitcher	pitcher
.	.	.

i	i	i
also	also	also
do	do	do
not	not	not
think	think	think
he	he	he
did	did	did
a	a	a
lot	lot	lot
for	for	for
the	the	the
game	game	game
.	.	.

i	i	i
mean	mean	mean
really	realli	really
i	i	i
am	am	am
a	a	a
met	met	met
fan	fan	fan
-	-	-
he	he	he
was	was	wa
a	a	a
met	met	met
for	for	for
part	part	part
of	of	of
his	his	his
career	career	career
and	and	and
i	i	i
still	still	still
would	would	would
not	not	not
back	back	back
him	him	him
