from	from	from
:	:	:
roeber@vxcrna.cern.ch	roeber@vxcrna.cern.ch	roeber@vxcrna.cern.ch
(	(	(
frederick	frederick	frederick
roeber	roeber	roeber
)	)	)

subject	subject	subject
:	:	:
24	24	24
-	-	-
bit	bit	bit
static	static	static
color	color	color
:	:	:
will	will	will
clients	client	client
like	like	like
it	it	it
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
roeber@cern.ch	roeber@cern.ch	roeber@cern.ch

organization	organ	organization
:	:	:
cern	cern	cern
-	-	-
-	-	-
european	european	european
organization	organ	organization
for	for	for
nuclear	nuclear	nuclear
research	research	research

lines	line	line
:	:	:
24	24	24

i	i	i
'	'	'
m	m	m
writing	write	writing
an	an	an
x	x	x
server	server	server
for	for	for
some	some	some
video	video	video
-	-	-
generation	generat	generation
equipment	equip	equipment
.	.	.

the	the	the
hardware	hardwar	hardware
is	is	is
"	"	"
truecolor	truecolor	truecolor
"	"	"
in	in	in
yuv	yuv	yuv
space	space	space
;	;	;
in	in	in
x	x	x
terms	term	term
it	it	it
has	has	ha
a	a	a
24	24	24
-	-	-
bit	bit	bit
static	static	static
color	color	color
visual	visual	visual
.	.	.

i	i	i
would	would	would
really	realli	really
like	like	like
to	to	to
have	have	have
the	the	the
server	server	server
just	just	just
present	present	present
this	this	this
static	static	static
visual	visual	visual
,	,	,
but	but	but
i	i	i
'	'	'
m	m	m
not	not	not
sure	sure	sure
if	if	if
this	this	this
will	will	will
be	be	be
acceptable	accept	acceptable
to	to	to
"	"	"
most	most	most
"	"	"
x	x	x
clients	client	client
.	.	.

the	the	the
three	three	three
problems	problem	problem
i	i	i
see	see	see
are	are	are
:	:	:

1	1	1
)	)	)
the	the	the
colormap	colormap	colormap
,	,	,
though	though	though
huge	huge	huge
,	,	,
is	is	is
static	static	static
.	.	.

2	2	2
)	)	)
all	all	all
pixels	pixel	pixel
would	would	would
be	be	be
3	3	3
bytes	byte	byte
wide	wide	wide
.	.	.

3	3	3
)	)	)
because	becaus	because
the	the	the
hardware	hardwar	hardware
actually	actual	actually
lives	live	life
in	in	in
yuv	yuv	yuv
space	space	space
,	,	,
the	the	the

translation	translat	translation
rgb	rgb	rgb
-	-	-
>	>	>
yuv	yuv	yuv
will	will	will
introduce	introduc	introduce
some	some	some
rounding	round	rounding
error	error	error
.	.	.

being	be	being
more	more	more
of	of	of
a	a	a
server	server	server
guy	guy	guy
than	than	than
a	a	a
client	client	client
guy	guy	guy
,	,	,
i	i	i
ask	ask	ask
:	:	:
will	will	will
these	these	these
limitations	limit	limitation
thwart	thwart	thwart
many	mani	many
x	x	x
clients	client	client
?	?	?

or	or	or
will	will	will
most	most	most
of	of	of
the	the	the
x	x	x
stuff	stuff	stuff
floating	float	floating
around	around	around
blithely	blith	blithely
accept	accept	accept
what	what	what
they	they	they
'	'	'
re	re	re
given	given	given
?	?	?

i	i	i
could	could	could
write	write	write
the	the	the
server	server	server
to	to	to
also	also	also
present	present	present
a	a	a
pseudocolor	pseudocolor	pseudocolor
visual	visual	visual
of	of	of
,	,	,
e	e	e
.	.	.
g	g	g
.	.	.
,	,	,
8	8	8
bits	bit	bit
,	,	,
but	but	but
i	i	i
'	'	'
d	d	d
rather	rather	rather
avoid	avoid	avoid
this	this	this
if	if	if
not	not	not
necessary	necessari	necessary
.	.	.

i	i	i
know	know	know
there	there	there
are	are	are
no	no	no
absolutes	absolut	absolute
,	,	,
but	but	but
i	i	i
'	'	'
d	d	d
appreciate	appreci	appreciate
hearing	hear	hearing
people	peopl	people
'	'	'
s	s	s
opinions	opinion	opinion
and	and	and
suggestions	suggest	suggestion
.	.	.

thanks	thank	thanks
!	!	!

-	-	-
-	-	-
frederick	frederick	frederick
g	g	g
.	.	.
m	m	m
.	.	.
roeber	roeber	roeber
|	|	|
cern	cern	cern
-	-	-
-	-	-
european	european	european
center	center	center
for	for	for
nuclear	nuclear	nuclear
research	research	research
e	e	e
-	-	-
mail	mail	mail
:	:	:
roeber@cern.ch	roeber@cern.ch	roeber@cern.ch
or	or	or
roeber@caltech.edu	roeber@caltech.edu	roeber@caltech.edu
|	|	|
work	work	work
:	:	:
+41 22 767 31 80	+41 22 767 31 80	+41 22 767 31 80
r	r	r
-	-	-
mail	mail	mail
:	:	:
cern	cern	cern
/	/	/
ppe	ppe	ppe
,	,	,
1211	1211	1211
geneva	geneva	geneva
23	23	23
,	,	,
switzerland	switzerland	switzerland
|	|	|
home	home	home
:	:	:
+33 50 20 82 99	+33 50 20 82 99	+33 50 20 82 99
