from	from	from
:	:	:
victor@hpfrcu03.france.hp.com	victor@hpfrcu03.france.hp.com	victor@hpfrcu03.france.hp.com
(	(	(
victor	victor	victor
gattegno	gattegno	gattegno
french	french	french
crc	crc	crc
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
high	high	high
order	order	order
bit	bit	bit
of	of	of
a	a	a
character	charact	character
in	in	in
xterm	xterm	xterm
.	.	.

organization	organ	organization
:	:	:
the	the	the
internet	internet	internet

lines	line	line
:	:	:
33	33	33

to	to	to
:	:	:
kavitsky@hsi.com	kavitsky@hsi.com	kavitsky@hsi.com

cc	cc	cc
:	:	:
xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu	xpert@expo.lcs.mit.edu

>	>	>

>	>	>
does	doe	doe
anyone	anyon	anyone
know	know	know
why	whi	why
the	the	the
high	high	high
order	order	order
bit	bit	bit
is	is	is
being	be	being
filtered	filter	filtered
and	and	and
what	what	what

>	>	>
i	i	i
can	can	can
do	do	do
to	to	to
make	make	make
sure	sure	sure
that	that	that
the	the	the
entire	entir	entire
8bits	8bit	8bits
make	make	make
it	it	it
through	through	through
to	to	to

>	>	>
the	the	the
final	final	final
application	applic	application
?	?	?

any	ani	any
help	help	help
is	is	is
greatly	great	greatly
appreciated	appreci	appreciated
.	.	.

>	>	>

1	1	1
.	.	.

you	you	you
need	need	need
these	these	these
resources	resourc	resource
:	:	:

xterm	xterm	xterm
*	*	*
eightbitinput	eightbitinput	eightbitinput
:	:	:
true	true	true

xterm	xterm	xterm
*	*	*
eightbitoutput	eightbitoutput	eightbitoutput
:	:	:
true	true	true

2	2	2
.	.	.

in	in	in
the	the	the
shell	shell	shell
you	you	you
need	need	need
to	to	to
do	do	do
:	:	:

stty	stti	stty
cs8	cs8	cs8
-	-	-
istrip	istrip	istrip

good	good	good
luck	luck	luck
.	.	.

victor	victor	victor
.	.	.

|	|	|

*	*	*

x	x	x

x	x	x

x	x	x

x	x	x

______________________________________________________________x________	______________________________________________________________x________	______________________________________________________________x________

x	x	x

victor	victor	victor
gattegno	gattegno	gattegno
email	email	email
:	:	:
victor@hpfrcu03.france.hp.com	victor@hpfrcu03.france.hp.com	victor@hpfrcu03.france.hp.com
xxx	xxx	xxx

hewlett	hewlett	hewlett
-	-	-
packard	packard	packard
france	franc	france
hpdesk	hpdesk	hpdesk
:	:	:
hp8101	hp8101	hp8101
/	/	/
rc	rc	rc
x	x	x
x	x	x
x	x	x

1	1	1
,	,	,
avenue	avenu	avenue
du	du	du
canada	canada	canada
phone	phone	phone
:	:	:
33-1-69-82-60-60	33-1-69-82-60-60	33-1-69-82-60-60
x	x	x
x	x	x
x	x	x

91947	91947	91947
-	-	-
les	les	le
ulis	uli	ulis
cedex	cedex	cedex
telnet	telnet	telnet
:	:	:
770	770	770
-	-	-
1141	1141	1141
x	x	x
x	x	x
x	x	x
