from	from	from
:	:	:
thor@surt.atd.ucar.edu	thor@surt.atd.ucar.edu	thor@surt.atd.ucar.edu
(	(	(
richard	richard	richard
e	e	e
.	.	.

neitzel	neitzel	neitzel
)	)	)
subject	subject	subject
:	:	:
xcursor4	xcursor4	xcursor4
.	.	.
1	1	1
organization	organ	organization
:	:	:
national	nation	national
center	center	center
for	for	for
atmospheric	atmospher	atmospheric
research	research	research
lines	line	line
:	:	:
9	9	9
to	to	to
:	:	:
xannounce@expo.lcs.mit.edu	xannounce@expo.lcs.mit.edu	xannounce@expo.lcs.mit.edu

xcursor	xcursor	xcursor
version	version	version
4	4	4
.	.	.
1	1	1
is	is	is
now	now	now
on	on	on
export	export	export
as	as	a
xcursor4	xcursor4	xcursor4
.	.	.
1	1	1
.	.	.
tar	tar	tar
.	.	.
z	z	z
.	.	.
i	i	i
'	'	'
ve	ve	ve
added	ad	added
a	a	a
new	new	new
option	option	option
to	to	to
determine	determin	determine
if	if	if
a	a	a
requested	request	requested
cursor	cursor	cursor
size	size	size
is	is	is
ok	ok	ok
.	.	.

of	of	of
course	cours	course
,	,	,
your	your	your
server	server	server
may	may	may
lie	lie	lie
!	!	!

-	-	-
-	-	-
richard	richard	richard
neitzel	neitzel	neitzel
thor@thor.atd.ucar.edu	thor@thor.atd.ucar.edu	thor@thor.atd.ucar.edu
torren	torren	torren
med	med	med
sitt	sitt	sitt
skjegg	skjegg	skjegg
national	nation	national
center	center	center
for	for	for
atmospheric	atmospher	atmospheric
research	research	research
lokkar	lokkar	lokkar
borni	borni	borni
under	under	under
sole	sole	sole
-	-	-
vegg	vegg	vegg
box	box	box
3000	3000	3000
boulder	boulder	boulder
,	,	,
co	co	co
80307-3000	80307-3000	80307-3000
gjo	gjo	gjo
'	'	'
i	i	i
med	med	med
sitt	sitt	sitt
shinn	shinn	shinn
303-497-2057	303-497-2057	303-497-2057
jagar	jagar	jagar
borni	borni	borni
inn	inn	inn
.	.	.
