from	from	from
:	:	:
mccoy@gothamcity.jsc.nasa.gov	mccoy@gothamcity.jsc.nasa.gov	mccoy@gothamcity.jsc.nasa.gov
(	(	(
daniel	daniel	daniel
mccoy	mccoy	mccoy
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
title	titl	title
for	for	for
xterm	xterm	xterm

reply	repli	reply
-	-	-
to	to	to
:	:	:
mccoy@gothamcity.jsc.nasa.gov	mccoy@gothamcity.jsc.nasa.gov	mccoy@gothamcity.jsc.nasa.gov

organization	organ	organization
:	:	:
i	i	i
-	-	-
net	net	net
inc	inc	inc
.	.	.

lines	line	line
:	:	:
52	52	52

in	in	in
article	articl	article
1r3fe2inn10d@fbi-news.informatik.uni-dortmund.de	1r3fe2inn10d@fbi-news.informatik.uni-dortmund.d	1r3fe2inn10d@fbi-news.informatik.uni-dortmund.de
,	,	,
markhof@ls12r.informatik.uni-dortmund.de	markhof@ls12r.informatik.uni-dortmund.d	markhof@ls12r.informatik.uni-dortmund.de
(	(	(
ingolf	ingolf	ingolf
markhof	markhof	markhof
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1quh74	1quh74	1quh74
$	$	$
r71@irz401.inf.tu-dresden.de	r71@irz401.inf.tu-dresden.d	r71@irz401.inf.tu-dresden.de
>	>	>
,	,	,
beck@irzr17.inf.tu-dresden.de	beck@irzr17.inf.tu-dresden.d	beck@irzr17.inf.tu-dresden.de
(	(	(
andre	andr	andre
beck	beck	beck
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
|	|	|
>	>	>

|	|	|
>	>	>
|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
c5ol74.3b1@aeon.in-berlin.de	c5ol74.3b1@aeon.in-berlin.d	c5ol74.3b1@aeon.in-berlin.de
>	>	>
,	,	,
thomas@aeon.in-berlin.de	thomas@aeon.in-berlin.d	thomas@aeon.in-berlin.de
(	(	(
thomas	thoma	thomas
wolfram	wolfram	wolfram
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
hey	hey	hey
guys	guy	guy
!	!	!

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
i	i	i
work	work	work
on	on	on
many	mani	many
stations	station	station
and	and	and
would	would	would
like	like	like
this	this	this
name	name	name
and	and	and
current	current	current
logname	lognam	logname

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
to	to	to
be	be	be
in	in	in
a	a	a
title	titl	title
of	of	of
xterm	xterm	xterm
when	when	when
it	it	it
'	'	'
s	s	s
open	open	open
and	and	and
a	a	a
machine	machin	machine
name	name	name
only	onli	only

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
when	when	when
it	it	it
'	'	'
s	s	s
closed	close	closed
.	.	.

in	in	in
other	other	other
words	word	word
,	,	,
i	i	i
want	want	want
$	$	$
host	host	host
and	and	and
$	$	$
logname	lognam	logname
to	to	to
appear	appear	appear

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
as	as	a
a	a	a
title	titl	title
of	of	of
opened	open	opened
xterm	xterm	xterm
and	and	and
$	$	$
host	host	host
when	when	when
xterm	xterm	xterm
is	is	is
closed	close	closed
.	.	.

|	|	|
>	>	>
|	|	|
>	>	>
|	|	|
>	>	>
>	>	>
how	how	how
can	can	can
i	i	i
do	do	do
it	it	it
?	?	?

|	|	|
>	>	>
|	|	|
