from	from	from
:	:	:
agallagh@slate.mines.colorado.edu	agallagh@slate.mines.colorado.edu	agallagh@slate.mines.colorado.edu
(	(	(
gallagher	gallagh	gallagher
andrea	andrea	andrea
j	j	j
)	)	)

subject	subject	subject
:	:	:
xalloccolor	xalloccolor	xalloccolor
fails	fail	fails
to	to	to
return	return	return
nearest	nearest	nearest
match	match	match

reply	repli	reply
-	-	-
to	to	to
:	:	:
ngorelic@speclab.cr.usgs.gov	ngorelic@speclab.cr.usgs.gov	ngorelic@speclab.cr.usgs.gov

organization	organ	organization
:	:	:
colorado	colorado	colorado
school	school	school
of	of	of
mines	mine	mine

lines	line	line
:	:	:
23	23	23

[	[	[
posted	post	posted
for	for	for
a	a	a
friend	friend	friend
]	]	]

okay	okay	okay
,	,	,
i	i	i
looked	look	looked
through	through	through
the	the	the
faqs	faq	faq
and	and	and
didn	didn	didn
'	'	'
t	t	t
see	see	see
this	this	this
,	,	,
but	but	but
i	i	i
know	know	know
its	it	it
come	come	come
up	up	up
before	befor	before
.	.	.
.	.	.
.	.	.

xalloccolor	xalloccolor	xalloccolor
is	is	is
supposed	suppos	supposed
to	to	to
do	do	do
the	the	the
following	follow	following
in	in	in
order	order	order
:	:	:

try	tri	try
to	to	to
find	find	find
an	an	an
exact	exact	exact
match	match	match
read	read	read
-	-	-
only	onli	only
color	color	color
cell	cell	cell
.	.	.

(	(	(
within	within	within
hardware	hardwar	hardware
limits	limit	limit
)	)	)

try	tri	try
to	to	to
allocate	alloc	allocate
a	a	a
read	read	read
-	-	-
only	onli	only
colorcell	colorcel	colorcell
and	and	and
set	set	set
it	it	it
to	to	to
match	match	match
.	.	.

and	and	and
when	when	when
all	all	all
else	els	else
fails	fail	fails
,	,	,

return	return	return
the	the	the
colorcell	colorcel	colorcell
with	with	with
the	the	the
best	best	best
match	match	match
from	from	from
the	the	the
read	read	read
-	-	-
only	onli	only
colors	color	color

already	alreadi	already
allocated	alloc	allocated
in	in	in
the	the	the
colormap	colormap	colormap
.	.	.

this	this	this
sounds	sound	sound
good	good	good
in	in	in
theory	theori	theory
.	.	.

it	it	it
doesn	doesn	doesn
'	'	'
t	t	t
seem	seem	seem
to	to	to
work	work	work
this	this	this
way	way	way
though	though	though
.	.	.

if	if	if
there	there	there
is	is	is
no	no	no
exact	exact	exact
match	match	match
already	alreadi	already
in	in	in
the	the	the
colormap	colormap	colormap
,	,	,
and	and	and
no	no	no
unallocated	unalloc	unallocated
cells	cell	cell
,	,	,
then	then	then
xalloccolor	xalloccolor	xalloccolor
fails	fail	fails
,	,	,
even	even	even
when	when	when
it	it	it
has	has	ha
already	alreadi	already
allocated	alloc	allocated
several	sever	several
other	other	other
cells	cell	cell
already	alreadi	already
,	,	,
and	and	and
there	there	there
are	are	are
dozens	dozen	dozen
of	of	of
read	read	read
-	-	-
only	onli	only
cells	cell	cell
already	alreadi	already
in	in	in
the	the	the
colormap	colormap	colormap
.	.	.

is	is	is
this	this	this
a	a	a
bug	bug	bug
?	?	?

a	a	a
feature	featur	feature
?	?	?

a	a	a
misunderstanding	misunderstand	misunderstanding
on	on	on
my	my	my
part	part	part
?	?	?

any	ani	any
help	help	help
appreciated	appreci	appreciated
,	,	,
noel	noel	noel
(	(	(
ngorelic@speclab.cr.usgs.gov	ngorelic@speclab.cr.usgs.gov	ngorelic@speclab.cr.usgs.gov
)	)	)
