from	from	from
:	:	:
mike@hopper.virginia.edu	mike@hopper.virginia.edu	mike@hopper.virginia.edu
(	(	(
michael	michael	michael
chapman	chapman	chapman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
tektronix	tektronix	tektronix

organization	organ	organization
:	:	:
itc	itc	itc
/	/	/
uva	uva	uva
community	communiti	community
access	access	access
unix	unix	unix
/	/	/
internet	internet	internet
project	project	project

lines	line	line
:	:	:
14	14	14

in	in	in
article	articl	article
<	<	<
930424212154	930424212154	930424212154
.1000227@tgv.com	.1000227@tgv.com	.1000227@tgv.com
>	>	>
mahan@tgv.com	mahan@tgv.com	mahan@tgv.com
(	(	(
patrick	patrick	patrick
l	l	l
.	.	.

mahan	mahan	mahan
)	)	)
writes	write	writes
:	:	:

>	>	>
#	#	#
i	i	i
remember	rememb	remember
seeing	see	seeing
something	someth	something
in	in	in
the	the	the
x	x	x
distribution	distribut	distribution
mentioning	mention	mentioning
support	support	support

>	>	>
#	#	#
for	for	for
a	a	a
tektronix	tektronix	tektronix
terminal	termin	terminal
in	in	in
an	an	an
x	x	x
server	server	server
.	.	.

is	is	is
this	this	this
accurate	accur	accurate
?	?	?

>	>	>
xterm	xterm	xterm
supports	support	support
401x	401x	401x
emulation	emul	emulation
.	.	.

what	what	what
i	i	i
was	was	wa
talking	talk	talking
about	about	about
was	was	wa
using	use	using
an	an	an
tek	tek	tek
terminal	termin	terminal
as	as	a
your	your	your
x	x	x
display	display	display
.	.	.

i	i	i
should	should	should
be	be	be
possible	possibl	possible
to	to	to
write	write	write
an	an	an
x	x	x
server	server	server
that	that	that
does	doe	doe
this	this	this
as	as	a
far	far	far
as	as	a
i	i	i
can	can	can
tell	tell	tell
,	,	,
but	but	but
what	what	what
i	i	i
'	'	'
m	m	m
asking	ask	asking
is	is	is
if	if	if
there	there	there
is	is	is
already	alreadi	already
one	one	one
.	.	.

-	-	-
-	-	-
mike@hopper.acs.virginia.edu	mike@hopper.acs.virginia.edu	mike@hopper.acs.virginia.edu

"	"	"
i	i	i
will	will	will
not	not	not
raise	rais	raise
taxes	tax	tax
on	on	on
the	the	the
middle	middl	middle
class	class	class
.	.	.
"	"	"
-	-	-
unknown	unknown	unknown
