from	from	from
:	:	:
hsteve@carina.unm.edu	hsteve@carina.unm.edu	hsteve@carina.unm.edu
(	(	(
)	)	)

subject	subject	subject
:	:	:
xtranslatecoord	xtranslatecoord	xtranslatecoord
.	.	.

problem	problem	problem

organization	organ	organization
:	:	:
university	univers	university
of	of	of
new	new	new
mexico	mexico	mexico
,	,	,
albuquerque	albuquerqu	albuquerque

lines	line	line
:	:	:
13	13	13

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
carina	carina	carina
.	.	.
unm	unm	unm
.	.	.
edu	edu	edu

it	it	it
seems	seem	seems
like	like	like
xtranslatecoord	xtranslatecoord	xtranslatecoord
.	.	.

doesn	doesn	doesn
'	'	'
t	t	t
work	work	work
the	the	the
way	way	way
i	i	i
expecting	expect	expecting
it	it	it
.	.	.

right	right	right
after	after	after
performs	perform	performs
a	a	a
xmovewindow	xmovewindow	xmovewindow
,	,	,
i	i	i
want	want	want
to	to	to
know	know	know
the	the	the
absolute	absolut	absolute
window	window	window
position	posit	position
with	with	with
respect	respect	respect
to	to	to
the	the	the
root	root	root
window	window	window
.	.	.

to	to	to
get	get	get
this	this	this
info	info	info
.	.	.

i	i	i
do	do	do
a	a	a
xtranslatecoordinates	xtranslatecoordin	xtranslatecoordinates
but	but	but
the	the	the
abs_x	abs_x	abs_x
,	,	,
and	and	and
abs_y	abs_i	abs_y
aren	aren	aren
'	'	'
t	t	t
right	right	right
?	?	?

does	doe	doe
anybody	anybodi	anybody
know	know	know
of	of	of
a	a	a
way	way	way
to	to	to
find	find	find
out	out	out
this	this	this
information	inform	information
?	?	?

thanks	thank	thanks
,	,	,
please	pleas	please
e	e	e
-	-	-
mail	mail	mail
to	to	to
hsteve@carina.unm.edu	hsteve@carina.unm.edu	hsteve@carina.unm.edu
if	if	if
it	it	it
'	'	'
s	s	s
possible	possibl	possible

-	-	-
-	-	-

_	_	_
-	-	-
-	-	-
-	-	-
_	_	_
steve	steve	steve

/	/	/
o	o	o
o	o	o
\	\	\
hsteve@hydra.unm.edu	hsteve@hydra.unm.edu	hsteve@hydra.unm.edu
,	,	,
hsteve@carina.unm.edu	hsteve@carina.unm.edu	hsteve@carina.unm.edu

|	|	|
\	\	\
___	___	___
/	/	/
|	|	|

just	just	just
say	say	say
no	no	no
to	to	to
vms	vms	vms
!	!	!
!	!	!
