from	from	from
:	:	:
curtiss@cs.und.nodak.edu	curtiss@cs.und.nodak.edu	curtiss@cs.und.nodak.edu
(	(	(
chuck	chuck	chuck
curtiss	curtiss	curtis
x3289	x3289	x3289
)	)	)

subject	subject	subject
:	:	:
athena	athena	athena
widgets	widget	widget

organization	organ	organization
:	:	:
university	univers	university
of	of	of
north	north	north
dakota	dakota	dakota
;	;	;
grand	grand	grand
forks	fork	fork
,	,	,
nd	nd	nd

lines	line	line
:	:	:
5	5	5

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
agassiz	agassiz	agassiz
.	.	.
cas	cas	ca
.	.	.
und	und	und
.	.	.
nodak	nodak	nodak
.	.	.
edu	edu	edu

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl8	pl8	pl8
]	]	]

where	where	where
do	do	do
i	i	i
find	find	find
the	the	the
athena	athena	athena
widgets	widget	widget
that	that	that
are	are	are
needed	need	needed
for	for	for
xtdm	xtdm	xtdm
-	-	-
2	2	2
.	.	.
4	4	4
.	.	.
8	8	8

thanks	thank	thanks
in	in	in
advance	advanc	advance
