from	from	from
:	:	:
weisberg@ee.rochester.edu	weisberg@ee.rochester.edu	weisberg@ee.rochester.edu
(	(	(
jeff	jeff	jeff
weisberg	weisberg	weisberg
)	)	)

subject	subject	subject
:	:	:
problem	problem	problem
:	:	:
r5	r5	r5
server	server	server
hangs	hang	hang
on	on	on
sun3	sun3	sun3

summary	summari	summary
:	:	:
annoying	annoy	annoying
problem	problem	problem
,	,	,
server	server	server
hangs	hang	hang

keywords	keyword	keywords
:	:	:
x11r5pl22	x11r5pl22	x11r5pl22
,	,	,
sun3	sun3	sun3
,	,	,
bw2	bw2	bw2
,	,	,
4	4	4
.	.	.
1	1	1
.	.	.
1	1	1
,	,	,
gcc	gcc	gcc
-	-	-
2	2	2
.	.	.
3	3	3
.	.	.
3	3	3
,	,	,
xsun	xsun	xsun
,	,	,
vernal	vernal	vernal
equinox	equinox	equinox

organization	organ	organization
:	:	:
univ	univ	univ
.	.	.

of	of	of
rochester	rochest	rochester
,	,	,
dept	dept	dept
.	.	.

of	of	of
electrical	electr	electrical
engineering	engin	engineering
lines	line	line
:	:	:
19	19	19

i	i	i
recently	recent	recently
compiled	compil	compiled
the	the	the
x11r5pl22	x11r5pl22	x11r5pl22
sources	sourc	source
using	use	using
gcc	gcc	gcc
-	-	-
2	2	2
.	.	.
3	3	3
.	.	.
3	3	3
on	on	on
a	a	a
sun3	sun3	sun3
/	/	/
80	80	80
.	.	.

everything	everyth	everything
seems	seem	seems
to	to	to
work	work	work
fine	fine	fine
.	.	.

usually	usual	usually
.	.	.

but	but	but
at	at	at
seemingly	seem	seemingly
random	random	random
times	time	time
the	the	the
server	server	server
will	will	will
just	just	just
hang	hang	hang
.	.	.

i	i	i
will	will	will
click	click	click
the	the	the
mouse	mous	mouse
somewhere	somewher	somewhere
(	(	(
never	never	never
happens	happen	happens
while	while	while
my	my	my
back	back	back
is	is	is
turned	turn	turned
)	)	)
,	,	,
and	and	and
without	without	without
warning	warn	warning
,	,	,
it	it	it
will	will	will
freeze	freez	freeze
there	there	there
,	,	,
requiring	requir	requiring
the	the	the
server	server	server
to	to	to
be	be	be
killed	kill	killed
.	.	.

sometimes	sometim	sometimes
it	it	it
will	will	will
run	run	run
fine	fine	fine
for	for	for
weeks	week	week
,	,	,
sometimes	sometim	sometimes
only	onli	only
for	for	for
minutes	minut	minute
.	.	.

(	(	(
os	os	o
:	:	:
4	4	4
.	.	.
1	1	1
.	.	.
1	1	1
;	;	;
frame	frame	frame
buffer	buffer	buffer
:	:	:
bw2	bw2	bw2
)	)	)
.	.	.

has	has	ha
anyone	anyon	anyone
seen	seen	seen
this	this	this
before	befor	before
,	,	,
any	ani	any
ideas	idea	idea
?	?	?

(	(	(
anything	anyth	anything
at	at	at
all	all	all
?	?	?
)	)	)

thanks	thank	thanks
,	,	,
-	-	-
-	-	-
jeff	jeff	jeff

-	-	-
-	-	-
-	-	-
jeff	jeff	jeff
weisberg	weisberg	weisberg
|	|	|
weisberg@ee.rochester.edu	weisberg@ee.rochester.edu	weisberg@ee.rochester.edu
|	|	|
real	real	real
cherries	cherri	cherry
,	,	,
|	|	|
ur	ur	ur
-	-	-
valhalla	valhalla	valhalla
!	!	!
weisberg	weisberg	weisberg
|	|	|
watch	watch	watch
for	for	for
pits	pit	pit
!	!	!
