from	from	from
:	:	:
lanzo@tekelec.com	lanzo@tekelec.com	lanzo@tekelec.com
(	(	(
mark	mark	mark
lanzo	lanzo	lanzo
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
title	titl	title
for	for	for
xterm	xterm	xterm

reply	repli	reply
-	-	-
to	to	to
:	:	:
lanzo@tekelec.com	lanzo@tekelec.com	lanzo@tekelec.com
(	(	(
mark	mark	mark
lanzo	lanzo	lanzo
)	)	)

organization	organ	organization
:	:	:
tekelec	tekelec	tekelec
inc	inc	inc
.	.	.
,	,	,
raleigh	raleigh	raleigh
nc	nc	nc

lines	line	line
:	:	:
65	65	65

in	in	in
a	a	a
prior	prior	prior
article	articl	article
naoumov@physics.unc.edu	naoumov@physics.unc.edu	naoumov@physics.unc.edu
(	(	(
sergei	sergei	sergei
naoumov	naoumov	naoumov
)	)	)
writes	write	writes
:	:	:

>	>	>
hey	hey	hey
guys	guy	guy
!	!	!

>	>	>
i	i	i
work	work	work
on	on	on
many	mani	many
stations	station	station
and	and	and
would	would	would
like	like	like
this	this	this
name	name	name
and	and	and
current	current	current
logname	lognam	logname

>	>	>
to	to	to
be	be	be
in	in	in
a	a	a
title	titl	title
of	of	of
xterm	xterm	xterm
when	when	when
it	it	it
'	'	'
s	s	s
open	open	open
and	and	and
a	a	a
machine	machin	machine
name	name	name
only	onli	only

>	>	>
when	when	when
it	it	it
'	'	'
s	s	s
closed	close	closed
.	.	.

in	in	in
other	other	other
words	word	word
,	,	,
i	i	i
want	want	want
$	$	$
host	host	host
and	and	and
$	$	$
logname	lognam	logname
to	to	to
appear	appear	appear

>	>	>
as	as	a
a	a	a
title	titl	title
of	of	of
opened	open	opened
xterm	xterm	xterm
and	and	and
$	$	$
host	host	host
when	when	when
xterm	xterm	xterm
is	is	is
closed	close	closed
.	.	.

>	>	>
how	how	how
can	can	can
i	i	i
do	do	do
it	it	it
?	?	?

[	[	[
apologies	apolog	apology
if	if	if
i	i	i
'	'	'
m	m	m
answering	answer	answering
something	someth	something
already	alreadi	already
answered	answer	answered
in	in	in
the	the	the
faq	faq	faq
.	.	.

our	our	our
news	news	news
