from	from	from
:	:	:
papresco@undergrad.math.uwaterloo.ca	papresco@undergrad.math.uwaterloo.ca	papresco@undergrad.math.uwaterloo.ca
(	(	(
paul	paul	paul
prescod	prescod	prescod
)	)	)

subject	subject	subject
:	:	:
x	x	x
toolkits	toolkit	toolkits

organization	organ	organization
:	:	:
university	univers	university
of	of	of
waterloo	waterloo	waterloo

lines	line	line
:	:	:
29	29	29

i	i	i
am	am	am
considering	consid	considering
making	make	making
a	a	a
reasonably	reason	reasonably
large	larg	large
application	applic	application
for	for	for
free	free	free
distribution	distribut	distribution
(	(	(
probably	probabl	probably
copylefted	copyleft	copylefted
)	)	)
.	.	.

i	i	i
am	am	am
going	go	going
to	to	to
use	use	use
x	x	x
.	.	.

now	now	now
i	i	i
'	'	'
m	m	m
bewildered	bewild	bewildered
by	by	by
the	the	the
huge	huge	huge
number	number	number
of	of	of
"	"	"
standards	standard	standard
"	"	"
that	that	that
"	"	"
open	open	open
systems	system	system
"	"	"
has	has	ha
created	creat	created
.	.	.

i	i	i
'	'	'
ve	ve	ve
lived	live	lived
in	in	in
a	a	a
fairly	fair	fairly
tookit	tookit	tookit
-	-	-
sheltered	shelter	sheltered
environment	environ	environment
.	.	.

most	most	most
of	of	of
the	the	the
tools	tool	tool
here	here	here
were	were	were
produced	produc	produced
with	with	with
the	the	the
athena	athena	athena
widget	widget	widget
set	set	set
,	,	,
or	or	or
x	x	x
intrinsics	intrins	intrinsics
or	or	or
xw	xw	xw

(	(	(
?	?	?
?	?	?
)	)	)
.	.	.

in	in	in
my	my	my
humble	humbl	humble
opinion	opinion	opinion
,	,	,
they	they	they
look	look	look
like	like	like
crap	crap	crap
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
,	,	,
however	howev	however
,	,	,
if	if	if
this	this	this
is	is	is
a	a	a
characteristic	characterist	characteristic
of	of	of
the	the	the
tookits	tookit	tookits
,	,	,
or	or	or
just	just	just
poor	poor	poor
aestetic	aestet	aestetic
taste	tast	taste
in	in	in
the	the	the
programmers	programm	programmer
.	.	.

i	i	i
would	would	would
like	like	like
my	my	my
app	app	app
to	to	to
look	look	look
a	a	a
little	littl	little
more	more	more
"	"	"
sculptured	sculptur	sculptured
"	"	"
like	like	like
mwm	mwm	mwm
.	.	.

i	i	i
understand	understand	understand
,	,	,
however	howev	however
,	,	,
that	that	that
mwm	mwm	mwm
isn	isn	isn
'	'	'
t	t	t
free	free	free
like	like	like
the	the	the
other	other	other
tookits	tookit	tookits
.	.	.

i	i	i
am	am	am
getting	get	getting
linux	linux	linux
,	,	,
so	so	so
i	i	i
will	will	will
have	have	have
interviews	interview	interview
,	,	,
but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
how	how	how
it	it	it
will	will	will
look	look	look
.	.	.

i	i	i
get	get	get
the	the	the
impression	impress	impression
andrew	andrew	andrew
is	is	is
from	from	from
the	the	the
fsf	fsf	fsf
,	,	,
but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
what	what	what
it	it	it
looks	look	look
like	like	like
either	either	either
.	.	.

if	if	if
you	you	you
can	can	can
help	help	help
explain	explain	explain
this	this	this
toolkit	toolkit	toolkit
mess	mess	mess
to	to	to
me	me	me
,	,	,
i	i	i
would	would	would
be	be	be
much	much	much
obliged	oblig	obliged
.	.	.

which	which	which
are	are	are
free	free	free
?	?	?

which	which	which
are	are	are
the	the	the
best	best	best
?	?	?

which	which	which
are	are	are
portable	portabl	portable
?	?	?

which	which	which
looks	look	look
nice	nice	nice
?	?	?

which	which	which
is	is	is
not	not	not
a	a	a
resource	resourc	resource
hog	hog	hog
?	?	?

also	also	also
,	,	,
if	if	if
you	you	you
happen	happen	happen
to	to	to
know	know	know
which	which	which
are	are	are
available	avail	available
on	on	on
linux	linux	linux
and	and	and
/	/	/
or	or	or
sun	sun	sun
,	,	,
that	that	that
would	would	would
be	be	be
a	a	a
big	big	big
help	help	help
too	too	too
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
.	.	.
