from	from	from
:	:	:
kssingvo@immd4.informatik.uni-erlangen.de	kssingvo@immd4.informatik.uni-erlangen.d	kssingvo@immd4.informatik.uni-erlangen.de
(	(	(
klaus	klaus	klaus
singvogel	singvogel	singvogel
)	)	)

subject	subject	subject
:	:	:
xswarm	xswarm	xswarm
enhancement	enhanc	enhancement
?	?	?

organization	organ	organization
:	:	:
csd	csd	csd
.	.	.
,	,	,
university	univers	university
of	of	of
erlangen	erlangen	erlangen

reply	repli	reply
-	-	-
to	to	to
:	:	:
kssingvo@immd4.informatik.uni-erlangen.de	kssingvo@immd4.informatik.uni-erlangen.d	kssingvo@immd4.informatik.uni-erlangen.de

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
faui43	faui43	faui43
.	.	.
informatik	informatik	informatik
.	.	.
uni	uni	uni
-	-	-
erlangen	erlangen	erlangen
.	.	.
de	de	de

lines	line	line
:	:	:
8	8	8

has	has	ha
anybody	anybodi	anybody
the	the	the
xswarm	xswarm	xswarm
enhacemened	enhacemen	enhacemened
to	to	to
use	use	use
it	it	it
with	with	with
more	more	more
than	than	than
one	one	one
wasp	wasp	wasp
?	?	?

please	pleas	please
e	e	e
-	-	-
mail	mail	mail
me	me	me
,	,	,
because	becaus	because
i	i	i
don	don	don
'	'	'
t	t	t
read	read	read
this	this	this
group	group	group
any	ani	any
longer	longer	longer
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
,	,	,
klaus	klaus	klaus
.	.	.

-	-	-
-	-	-
-	-	-
klaus	klaus	klaus
singvogel	singvogel	singvogel
-	-	-
-	-	-
-	-	-
e	e	e
-	-	-
mail	mail	mail
:	:	:
kssingvo@immd4.informatik.uni-erlangen.de	kssingvo@immd4.informatik.uni-erlangen.d	kssingvo@immd4.informatik.uni-erlangen.de
