from	from	from
:	:	:
chrisb@seachg.com	chrisb@seachg.com	chrisb@seachg.com
(	(	(
chris	chris	chris
blask	blask	blask
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
islamic	islam	islamic
authority	author	authority
over	over	over
women	women	woman

reply	repli	reply
-	-	-
to	to	to
:	:	:
chrisb@seachg.com	chrisb@seachg.com	chrisb@seachg.com
(	(	(
chris	chris	chris
blask	blask	blask
)	)	)

organization	organ	organization
:	:	:
me	me	me
,	,	,
mississauga	mississauga	mississauga
,	,	,
ontario	ontario	ontario
,	,	,
canada	canada	canada

lines	line	line
:	:	:
78	78	78

snm6394@ultb.isc.rit.edu	snm6394@ultb.isc.rit.edu	snm6394@ultb.isc.rit.edu
(	(	(
s	s	s
.	.	.
n	n	n
.	.	.
mozumder	mozumd	mozumder
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr7.163445.1203@wam.umd.edu	1993apr7.163445.1203@wam.umd.edu	1993apr7.163445.1203@wam.umd.edu
>	>	>
west@next02.wam.umd.edu	west@next02.wam.umd.edu	west@next02.wam.umd.edu
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
and	and	and
belief	belief	belief
causes	caus	cause
far	far	far
more	more	more
horrors	horror	horror
.	.	.

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
crusades	crusad	crusade
,	,	,

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
the	the	the
emasculation	emascul	emasculation
and	and	and
internment	intern	internment
of	of	of
native	nativ	native
americans	american	american
,	,	,

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
the	the	the
killing	kill	killing
of	of	of
various	various	various
tribes	tribe	tribe
in	in	in
south	south	south
america	america	america
.	.	.

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
inquisition	inquisit	inquisition

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
counter	counter	counter
-	-	-
reformation	reform	reformation
and	and	and
the	the	the
wars	war	war
that	that	that
followed	follow	followed

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
salem	salem	salem
witch	witch	witch
trials	trial	trial

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
european	european	european
witch	witch	witch
hunts	hunt	hunt

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
holy	holi	holy
wars	war	war
of	of	of
the	the	the
middle	middl	middle
east	east	east

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
colonization	colon	colonization
/	/	/
destruction	destruct	destruction
of	of	of
africa	africa	africa

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
wars	war	war
between	between	between
christianity	christian	christianity
and	and	and
islam	islam	islam
(	(	(
post	post	post
crusade	crusad	crusade
)	)	)

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
genocide	genocid	genocide
(	(	(
biblical	biblic	biblical
)	)	)
of	of	of
the	the	the
canaanites	canaanit	canaanite
and	and	and
philistines	philistin	philistine

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
aryian	aryian	aryian
invasion	invas	invasion
of	of	of
india	india	india

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
attempted	attempt	attempted
genocide	genocid	genocide
of	of	of
jews	jew	jew
by	by	by
nazi	nazi	nazi
germany	germani	germany

>	>	>
>	>	>
>	>	>
>	>	>
-	-	-
the	the	the
current	current	current
missionary	missionari	missionary
assaults	assault	assault
on	on	on
tribes	tribe	tribe
in	in	in
africa	africa	africa

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
i	i	i
think	think	think
all	all	all
the	the	the
horrors	horror	horror
you	you	you
mentioned	mention	mentioned
are	are	are
due	due	due
to	to	to
*	*	*
lack	lack	lack
