from	from	from
:	:	:
livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com
(	(	(
jon	jon	jon
livesey	livesey	livesey
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
morality	moral	morality
?	?	?

(	(	(
was	was	wa
re	re	re
:	:	:
<	<	<
political	polit	political
atheists	atheist	atheist
?	?	?
)	)	)
organization	organ	organization
:	:	:
sgi	sgi	sgi
lines	line	line
:	:	:
51	51	51
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
solntze	solntz	solntze
.	.	.
wpd	wpd	wpd
.	.	.
sgi	sgi	sgi
.	.	.
com	com	com

in	in	in
article	articl	article
<	<	<
1ql5sninn4vm@gap.caltech.edu	1ql5sninn4vm@gap.caltech.edu	1ql5sninn4vm@gap.caltech.edu
>	>	>
,	,	,
keith@cco.caltech.edu	keith@cco.caltech.edu	keith@cco.caltech.edu
(	(	(
keith	keith	keith
allan	allan	allan
schneider	schneider	schneider
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com	livesey@solntze.wpd.sgi.com
(	(	(
jon	jon	jon
livesey	livesey	livesey
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
>	>	>
>	>	>
so	so	so
,	,	,
you	you	you
are	are	are
saying	say	saying
that	that	that
it	it	it
isn	isn	isn
'	'	'
t	t	t
possible	possibl	possible
for	for	for
an	an	an
instinctive	instinct	instinctive
act	act	act

|	|	|
>	>	>
>	>	>
>	>	>
to	to	to
be	be	be
moral	moral	moral
one	one	one
?	?	?

|	|	|
>	>	>
>	>	>

|	|	|
>	>	>
>	>	>
i	i	i
like	like	like
to	to	to
think	think	think
that	that	that
many	mani	many
things	thing	thing
are	are	are
possible	possibl	possible
.	.	.

explain	explain	explain
to	to	to
me	me	me

|	|	|
>	>	>
>	>	>
how	how	how
instinctive	instinct	instinctive
acts	act	act
can	can	can
be	be	be
moral	moral	moral
acts	act	act
,	,	,
and	and	and
i	i	i
am	am	am
happy	happi	happy
to	to	to
listen	listen	listen
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
for	for	for
example	exampl	example
,	,	,
if	if	if
it	it	it
were	were	were
instinctive	instinct	instinctive
not	not	not
to	to	to
murder	murder	murder
.	.	.
.	.	.
.	.	.

then	then	then
not	not	not
murdering	murder	murdering
would	would	would
have	have	have
no	no	no
moral	moral	moral
significance	signific	significance
,	,	,
since	sinc	since
there	there	there
would	would	would
be	be	be
nothing	noth	nothing
voluntary	voluntari	voluntary
about	about	about
it	it	it
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
>	>	>
>	>	>
that	that	that
is	is	is
,	,	,
in	in	in
order	order	order
for	for	for
an	an	an
act	act	act
to	to	to
be	be	be
an	an	an
act	act	act
of	of	of
morality	moral	morality
,	,	,
|	|	|
>	>	>
>	>	>
>	>	>
the	the	the
person	person	person
must	must	must
consider	consid	consider
the	the	the
immoral	immor	immoral
action	action	action
but	but	but
then	then	then
disregard	disregard	disregard

|	|	|
>	>	>
>	>	>
>	>	>
it	it	it
?	?	?

|	|	|
>	>	>
>	>	>

|	|	|
>	>	>
>	>	>
weaker	weaker	weaker
than	than	than
that	that	that
.	.	.

there	there	there
must	must	must
be	be	be
the	the	the
possibility	possibl	possibility
that	that	that
the	the	the

|	|	|
>	>	>
>	>	>
organism	organ	organism
-	-	-
it	it	it
'	'	'
s	s	s
not	not	not
just	just	just
people	peopl	people
we	we	we
