from	from	from
:	:	:
bil@okcforum.osrhe.edu	bil@okcforum.osrhe.edu	bil@okcforum.osrhe.edu
(	(	(
bill	bill	bill
conner	conner	conner
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
americans	american	american
and	and	and
evolution	evolut	evolution

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
okcforum	okcforum	okcforum
.	.	.
osrhe	osrh	osrhe
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
okcforum	okcforum	okcforum
unix	unix	unix
users	user	user
group	group	group

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl9	pl9	pl9
]	]	]

lines	line	line
:	:	:
30	30	30

robert	robert	robert
singleton	singleton	singleton
(	(	(
bobs@thnext.mit.edu	bobs@thnext.mit.edu	bobs@thnext.mit.edu
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
>	>	>
sure	sure	sure
it	it	it
isn	isn	isn
'	'	'
t	t	t
mutually	mutual	mutually
exclusive	exclus	exclusive
,	,	,
but	but	but
it	it	it
lends	lend	lends
weight	weight	weight
to	to	to
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
increases	increas	increase

:	:	:
>	>	>
notional	notion	notional
running	run	running
estimates	estim	estimate
of	of	of
the	the	the
posterior	posterior	posterior
probability	probabl	probability
of	of	of
)	)	)
the	the	the

:	:	:
>	>	>
atheist	atheist	atheist
'	'	'
s	s	s
pitch	pitch	pitch
in	in	in
the	the	the
partition	partit	partition
,	,	,
and	and	and
thus	thus	thus
necessarily	necessarili	necessarily
reduces	reduc	reduces
the	the	the
same	same	same

:	:	:
>	>	>
quantity	quantiti	quantity
in	in	in
the	the	the
theist	theist	theist
'	'	'
s	s	s
pitch	pitch	pitch
.	.	.

this	this	this
is	is	is
because	becaus	because
the	the	the
`	`	`
divine	divin	divine
component	compon	component
'	'	'

:	:	:
>	>	>
falls	fall	fall
prey	prey	prey
to	to	to
ockham	ockham	ockham
'	'	'
s	s	s
razor	razor	razor
,	,	,
the	the	the
phenomenon	phenomenon	phenomenon
being	be	being
satisfactorily	satisfactorili	satisfactorily

:	:	:
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

:	:	:
>	>	>
explained	explain	explained
without	without	without
it	it	it
,	,	,
and	and	and
there	there	there
being	be	being
no	no	no
independent	independ	independent
evidence	evid	evidence
of	of	of
any	ani	any

:	:	:
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

:	:	:
>	>	>
such	such	such
component	compon	component
.	.	.

more	more	more
detail	detail	detail
in	in	in
the	the	the
next	next	next
post	post	post
.	.	.

:	:	:
>	>	>

occam	occam	occam
'	'	'
s	s	s
razor	razor	razor
is	is	is
not	not	not
a	a	a
law	law	law
of	of	of
nature	natur	nature
,	,	,
it	it	it
is	is	is
way	way	way
of	of	of
analyzing	analyz	analyzing
an	an	an
argument	argument	argument
,	,	,
even	even	even
so	so	so
,	,	,
it	it	it
interesting	interest	interesting
how	how	how
often	often	often
it	it	it
'	'	'
s	s	s
cited	cite	cited
here	here	here
and	and	and
to	to	to
what	what	what
end	end	end
.	.	.

it	it	it
seems	seem	seems
odd	odd	odd
that	that	that
religion	religion	religion
is	is	is
simultaneously	simultan	simultaneously
condemned	condemn	condemned
as	as	a
being	be	being
primitive	primit	primitive
,	,	,
simple	simpl	simple
-	-	-
minded	mind	minded
and	and	and
unscientific	unscientif	unscientific
,	,	,
anti	anti	anti
-	-	-
intellectual	intellectu	intellectual
and	and	and
childish	childish	childish
,	,	,
and	and	and
yet	yet	yet
again	again	again
condemned	condemn	condemned
as	as	a
being	be	being
too	too	too
complex	complex	complex
(	(	(
occam	occam	occam
'	'	'
s	s	s
razor	razor	razor
)	)	)
,	,	,
the	the	the
scientific	scientif	scientific
explanation	explan	explanation
of	of	of
things	thing	thing
being	be	being
much	much	much
more	more	more
straightforeward	straightforeward	straightforeward
and	and	and
,	,	,
apparently	appar	apparently
,	,	,
simpler	simpler	simpler
.	.	.

which	which	which
is	is	is
it	it	it
to	to	to
be	be	be
-	-	-
which	which	which
is	is	is
the	the	the
"	"	"
non	non	non
-	-	-
essential	essenti	essential
"	"	"
,	,	,
and	and	and
how	how	how
do	do	do
you	you	you
know	know	know
?	?	?

considering	consid	considering
that	that	that
even	even	even
scientists	scientist	scientist
don	don	don
'	'	'
t	t	t
fully	fulli	fully
comprehend	comprehend	comprehend
science	scienc	science
due	due	due
to	to	to
its	it	it
complexity	complex	complexity
and	and	and
diversity	divers	diversity
.	.	.

maybe	mayb	maybe
william	william	william
of	of	of
occam	occam	occam
has	has	ha
performed	perform	performed
a	a	a
lobotomy	lobotomi	lobotomy
,	,	,
kept	kept	kept
the	the	the
frontal	frontal	frontal
lobe	lobe	lobe
and	and	and
thrown	thrown	thrown
everything	everyth	everything
else	els	else
away	away	away
.	.	.
.	.	.
.	.	.

this	this	this
is	is	is
all	all	all
very	veri	very
confusing	confus	confusing
,	,	,
i	i	i
'	'	'
m	m	m
sure	sure	sure
one	one	one
of	of	of
you	you	you
will	will	will
straighten	straighten	straighten
me	me	me
out	out	out
tough	tough	tough
.	.	.

bill	bill	bill
