from	from	from
:	:	:
dfuller@portal.hq.videocart.com	dfuller@portal.hq.videocart.com	dfuller@portal.hq.videocart.com
(	(	(
dave	dave	dave
fuller	fuller	fuller
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
death	death	death
penalty	penalti	penalty
(	(	(
was	was	wa
re	re	re
:	:	:
political	polit	political
atheists	atheist	atheist
?	?	?
)	)	)

organization	organ	organization
:	:	:
videocart	videocart	videocart
inc	inc	inc
.	.	.

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
1	1	1
.	.	.
1	1	1
pl3	pl3	pl3
lines	line	line
:	:	:
23	23	23

:	:	:
>	>	>
>	>	>
the	the	the
death	death	death
penalty	penalti	penalty
was	was	wa
conceived	conceiv	conceived
as	as	a
a	a	a
deterrent	deterr	deterrent
to	to	to
crime	crime	crime
,	,	,
but	but	but
the	the	the
legal	legal	legal

:	:	:
>	>	>
>	>	>
shenanigans	shenanigan	shenanigan
that	that	that
have	have	have
been	been	been
added	ad	added
(	(	(
automatic	automat	automatic
appeals	appeal	appeal
,	,	,
lengthy	lengthi	lengthy
court	court	court

:	:	:
>	>	>
>	>	>
battles	battl	battle
,	,	,
etc	etc	etc
.	.	.
)	)	)
have	have	have
relegated	releg	relegated
that	that	that
purpose	purpos	purpose
to	to	to
a	a	a
very	veri	very
small	small	small
part	part	part
of	of	of
what	what	what

:	:	:
>	>	>
>	>	>
it	it	it
should	should	should
be	be	be
.	.	.

hence	henc	hence
the	the	the
question	question	question
is	is	is
,	,	,
do	do	do
we	we	we
instate	instat	instate
the	the	the
death	death	death
penalty	penalti	penalty
as	as	a

:	:	:
>	>	>
>	>	>
it	it	it
was	was	wa
meant	meant	meant
to	to	to
be	be	be
,	,	,
and	and	and
see	see	see
if	if	if
that	that	that
deters	deter	deters
crime	crime	crime
,	,	,
or	or	or
do	do	do
we	we	we
get	get	get
rid	rid	rid
of	of	of

:	:	:
>	>	>
>	>	>
it	it	it
entirely	entir	entirely
?	?	?

i	i	i
doubt	doubt	doubt
the	the	the
death	death	death
penalty	penalti	penalty
was	was	wa
supposed	suppos	supposed
to	to	to
be	be	be
a	a	a
"	"	"
deterrent	deterr	deterrent
"	"	"
to	to	to
crime	crime	crime
.	.	.

if	if	if
so	so	so
,	,	,
why	whi	why
doesn	doesn	doesn
'	'	'
t	t	t
every	everi	every
crime	crime	crime
carry	carri	carry
a	a	a
death	death	death
penalty	penalti	penalty
?	?	?

that	that	that
would	would	would
be	be	be
effictive	effict	effictive
wouldn	wouldn	wouldn
'	'	'
t	t	t
it	it	it
?	?	?
?	?	?
?	?	?

the	the	the
death	death	death
penalty	penalti	penalty
is	is	is
a	a	a
punishment	punish	punishment
,	,	,
much	much	much
like	like	like
a	a	a
$	$	$
50	50	50
fine	fine	fine
for	for	for
speeding	speed	speeding
is	is	is
a	a	a
punishment	punish	punishment
.	.	.

anyway	anyway	anyway
,	,	,
somebody	somebodi	somebody
with	with	with
murder	murder	murder
on	on	on
the	the	the
mind	mind	mind
doesn	doesn	doesn
'	'	'
t	t	t
much	much	much
care	care	care
about	about	about
the	the	the
consequences	consequ	consequence
.	.	.

i	i	i
think	think	think
another	anoth	another
problem	problem	problem
is	is	is
that	that	that
people	peopl	people
dont	dont	dont
think	think	think
they	they	they
will	will	will
get	get	get
caught	caught	caught
.	.	.

if	if	if
i	i	i
wanted	want	wanted
to	to	to
kill	kill	kill
another	anoth	another
person	person	person
,	,	,
i	i	i
wouldn	wouldn	wouldn
'	'	'
t	t	t
care	care	care
what	what	what
the	the	the
penalty	penalti	penalty
was	was	wa
if	if	if
i	i	i
didn	didn	didn
'	'	'
t	t	t
think	think	think
i	i	i
would	would	would
get	get	get
caught	caught	caught
.	.	.

if	if	if
it	it	it
was	was	wa
to	to	to
be	be	be
strictly	strict	strictly
a	a	a
deterrent	deterr	deterrent
,	,	,
it	it	it
should	should	should
have	have	have
been	been	been
more	more	more
along	along	along
the	the	the
lines	line	line
of	of	of
torture	tortur	torture
.	.	.

dave	dave	dave
fuller	fuller	fuller
dfuller@portal.hq.videocart.com	dfuller@portal.hq.videocart.com	dfuller@portal.hq.videocart.com
