from	from	from
:	:	:
darice@yoyo.cc.monash.edu.au	darice@yoyo.cc.monash.edu.au	darice@yoyo.cc.monash.edu.au
(	(	(
fred	fred	fred
rice	rice	rice
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ancient	ancient	ancient
islamic	islam	islamic
rituals	ritual	ritual

organization	organ	organization
:	:	:
monash	monash	monash
university	univers	university
,	,	,
melb	melb	melb
.	.	.
,	,	,
australia	australia	australia
.	.	.

lines	line	line
:	:	:
72	72	72

in	in	in
<	<	<
1pkqe2inn54n@lynx.unm.edu	1pkqe2inn54n@lynx.unm.edu	1pkqe2inn54n@lynx.unm.edu
>	>	>
cfaehl@vesta.unm.edu	cfaehl@vesta.unm.edu	cfaehl@vesta.unm.edu
(	(	(
chris	chris	chris
faehl	faehl	faehl
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr3.081052.11292@monu6.cc.monash.edu.au	1993apr3.081052.11292@monu6.cc.monash.edu.au	1993apr3.081052.11292@monu6.cc.monash.edu.au
>	>	>
,	,	,
darice@yoyo.cc.monash.edu.au	darice@yoyo.cc.monash.edu.au	darice@yoyo.cc.monash.edu.au
(	(	(
fred	fred	fred
rice	rice	rice
)	)	)
writes	write	writes
:	:	:

>	>	>
[	[	[
deleted	delet	deleted
,	,	,
to	to	to
get	get	get
to	to	to
the	the	the
point	point	point
:	:	:
]	]	]

>	>	>
>	>	>

>	>	>
>	>	>
therefore	therefor	therefore
,	,	,
in	in	in
a	a	a
nutshell	nutshel	nutshell
,	,	,
my	my	my
opinion	opinion	opinion
is	is	is
that	that	that
pre	pre	pre
-	-	-
marital	marit	marital
sex	sex	sex
makes	make	make
the	the	the

>	>	>
>	>	>
likelihood	likelihood	likelihood
of	of	of
extra	extra	extra
-	-	-
marital	marit	marital
sex	sex	sex
more	more	more
probable	probabl	probable
.	.	.

furthermore	furthermor	furthermore
,	,	,
>	>	>
>	>	>
in	in	in
my	my	my
opinion	opinion	opinion
,	,	,
extra	extra	extra
-	-	-
marital	marit	marital
sex	sex	sex
helps	help	help
break	break	break
down	down	down
partnerships	partnership	partnership
and	and	and
leads	lead	lead

>	>	>
>	>	>
to	to	to
