from	from	from
:	:	:
dwjz@bnr.ca	dwjz@bnr.ca	dwjz@bnr.ca
(	(	(
doug	doug	doug
zolmer	zolmer	zolmer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
$	$	$
80	80	80
svx	svx	svx
oil	oil	oil
change	chang	change

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
bcarh28f	bcarh28f	bcarh28f

reply	repli	reply
-	-	-
to	to	to
:	:	:
dwjz@bnr.ca	dwjz@bnr.ca	dwjz@bnr.ca
(	(	(
doug	doug	doug
zolmer	zolmer	zolmer
)	)	)

organization	organ	organization
:	:	:
bell	bell	bell
-	-	-
northern	northern	northern
research	research	research
ltd	ltd	ltd
.	.	.

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
24	24	24

in	in	in
article	articl	article
<	<	<
c518f0.9i7@undergrad.math.uwaterloo.ca	c518f0.9i7@undergrad.math.uwaterloo.ca	c518f0.9i7@undergrad.math.uwaterloo.ca
>	>	>
,	,	,
swdwan@napier.uwaterloo.ca	swdwan@napier.uwaterloo.ca	swdwan@napier.uwaterloo.ca
(	(	(
donald	donald	donald
wan	wan	wan
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
my	my	my
friend	friend	friend
brought	brought	brought
a	a	a
subaru	subaru	subaru
svx	svx	svx
recently	recent	recently
.	.	.

i	i	i
had	had	had
drove	drove	drove
it	it	it
for	for	for
couples	coupl	couple
times	time	time
and	and	and
i	i	i

|	|	|
>	>	>
think	think	think
its	it	it
a	a	a
great	great	great
car	car	car
,	,	,
esp	esp	esp
on	on	on
snow	snow	snow
.	.	.

however	howev	however
when	when	when
she	she	she
took	took	took
it	it	it
to	to	to
a	a	a
local	local	local
subaru	subaru	subaru

|	|	|
>	>	>
dealer	dealer	dealer
for	for	for
a	a	a
oil	oil	oil
change	chang	change
,	,	,
the	the	the
bill	bill	bill
came	came	came
out	out	out
to	to	to
be	be	be
about	about	about
80	80	80
dollars	dollar	dollar
.	.	.

the	the	the
dealer	dealer	dealer

|	|	|
>	>	>
told	told	told
us	us	u
it	it	it
is	is	is
because	becaus	because
to	to	to
change	chang	change
the	the	the
oil	oil	oil
filter	filter	filter
on	on	on
a	a	a
svx	svx	svx
it	it	it
is	is	is
necessary	necessari	necessary
to	to	to

|	|	|
>	>	>
disassemble	disassembl	disassemble
a	a	a
metal	metal	metal
cover	cover	cover
under	under	under
the	the	the
engine	engin	engine
and	and	and
that	that	that
took	took	took
an	an	an
hour	hour	hour
of	of	of
labour	labour	labour
.	.	.

|	|	|
>	>	>
at	at	at
first	first	first
,	,	,
we	we	we
think	think	think
we	we	we
are	are	are
being	be	being
ripped	rip	ripped
off	off	off
so	so	so
she	she	she
phone	phone	phone
to	to	to
a	a	a
dealer	dealer	dealer
in	in	in
toronto	toronto	toronto

|	|	|
>	>	>
but	but	but
found	found	found
out	out	out
the	the	the
they	they	they
are	are	are
charging	charg	charging
roughly	rough	roughly
the	the	the
same	same	same
price	price	price
.	.	.

so	so	so
is	is	is
there	there	there
any	ani	any

|	|	|
>	>	>
svx	svx	svx
owner	owner	owner
out	out	out
there	there	there
that	that	that
has	has	ha
the	the	the
same	same	same
problem	problem	problem
?	?	?

and	and	and
if	if	if
the	the	the
oil	oil	oil
change	chang	change
story	stori	story
is	is	is

|	|	|
>	>	>
true	true	true
,	,	,
then	then	then
the	the	the
engineer	engin	engineer
of	of	of
subaru	subaru	subaru
looks	look	look
pretty	pretti	pretty
stubid	stubid	stubid
to	to	to
me	me	me
.	.	.

by	by	by
the	the	the
way	way	way
,	,	,
the	the	the
car	car	car

|	|	|
>	>	>
looks	look	look
great	great	great
.	.	.

|	|	|
>	>	>

labour	labour	labour
prices	price	price
for	for	for
car	car	car
service	servic	service
are	are	are
very	veri	very
expensive	expens	expensive
in	in	in
toronto	toronto	toronto
compared	compar	compared
to	to	to
other	other	other
parts	part	part
of	of	of
ontario	ontario	ontario
.	.	.

for	for	for
example	exampl	example
,	,	,
there	there	there
are	are	are
places	place	place
in	in	in
ottawa	ottawa	ottawa
that	that	that
still	still	still
charge	charg	charge

"	"	"
only	onli	only
"	"	"
$	$	$
40	40	40
/	/	/
hour	hour	hour
.	.	.

i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
a	a	a
couple	coupl	couple
of	of	of
places	place	place
charging	charg	charging
$	$	$
60	60	60
/	/	/
hour	hour	hour
.	.	.

the	the	the
cheapest	cheapest	cheapest
i	i	i
'	'	'
ve	ve	ve
heard	heard	heard
in	in	in
toronto	toronto	toronto
is	is	is
$	$	$
70	70	70
/	/	/
hour	hour	hour
.	.	.

|	|	|
>	>	>
swd	swd	swd
wan	wan	wan
.	.	.

|	|	|
>	>	>

-	-	-
-	-	-
doug	doug	doug
zolmer	zolmer	zolmer
internet	internet	internet
:	:	:
dwjz@bnr.ca	dwjz@bnr.ca	dwjz@bnr.ca
disclaimer	disclaim	disclaimer
:	:	:
my	my	my
opinions	opinion	opinion
only	onli	only
bell	bell	bell
-	-	-
northern	northern	northern
research	research	research
ltd	ltd	ltd
.	.	.

ottawa	ottawa	ottawa
,	,	,
ontario	ontario	ontario
,	,	,
canada	canada	canada
|	|	|
conform	conform	conform
:	:	:
-	-	-
moooo	moooo	moooo
!	!	!
