from	from	from
:	:	:
bob1@cos.com	bob1@cos.com	bob1@cos.com
(	(	(
bob	bob	bob
blackshaw	blackshaw	blackshaw
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
dumbest	dumbest	dumbest
driver	driver	driver
action	action	action

organization	organ	organization
:	:	:
corporation	corpor	corporation
for	for	for
open	open	open
systems	system	system

distribution	distribut	distribution
:	:	:
usa	usa	usa

lines	line	line
:	:	:
41	41	41

in	in	in
<	<	<
c5dq2n.5ub@news.cso.uiuc.edu	c5dq2n.5ub@news.cso.uiuc.edu	c5dq2n.5ub@news.cso.uiuc.edu
>	>	>
mwbg9715@uxa.cso.uiuc.edu	mwbg9715@uxa.cso.uiuc.edu	mwbg9715@uxa.cso.uiuc.edu
(	(	(
mark	mark	mark
wayne	wayn	wayne
blunier	blunier	blunier
)	)	)
writes	write	writes
:	:	:

>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com
(	(	(
jim	jim	jim
frost	frost	frost
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
i	i	i
wish	wish	wish
i	i	i
had	had	had
the	the	the
figures	figur	figure
with	with	with
me	me	me
to	to	to
back	back	back
me	me	me
up	up	up
,	,	,
but	but	but
i	i	i
recall	recal	recall

>	>	>
>	>	>
statistics	statist	statistic
showing	show	showing
that	that	that
women	women	woman
tended	tend	tended
to	to	to
have	have	have
more	more	more
accidents	accid	accident
than	than	than
men	men	men

>	>	>
>	>	>
but	but	but
the	the	the
damage	damag	damage
was	was	wa
generally	general	generally
quite	quit	quite
minor	minor	minor
.	.	.

men	men	men
had	had	had
fewer	fewer	fewer
but	but	but
far	far	far
more	more	more

>	>	>
>	>	>
expensive	expens	expensive
accidents	accid	accident
.	.	.

the	the	the
rate	rate	rate
of	of	of
total	total	total
vehicle	vehicl	vehicle
destruction	destruct	destruction
was	was	wa

>	>	>
>	>	>
*	*	*
significantly	signific	significantly
*	*	*
higher	higher	higher
for	for	for
men	men	men
than	than	than
women	women	woman
,	,	,
particularly	particular	particularly
in	in	in
the	the	the
younger	younger	younger

>	>	>
>	>	>
male	male	male
age	age	age
groups	group	group
.	.	.

>	>	>
>	>	>
imho	imho	imho
social	social	social
considerations	consider	consideration
are	are	are
probably	probabl	probably
the	the	the
strongest	strongest	strongest
influence	influenc	influence
here	here	here
,	,	,
>	>	>
>	>	>
possibly	possibl	possibly
more	more	more
so	so	so
than	than	than
any	ani	any
difference	differ	difference
between	between	between
the	the	the
sexes	sex	sex
.	.	.

social	social	social

>	>	>
>	>	>
influences	influenc	influence
often	often	often
affect	affect	affect
the	the	the
type	type	type
of	of	of
car	car	car
that	that	that
'	'	'
s	s	s
bought	bought	bought
and	and	and
the	the	the

>	>	>
>	>	>
situations	situat	situation
the	the	the
car	car	car
is	is	is
used	use	used
in	in	in
,	,	,
and	and	and
the	the	the
type	type	type
of	of	of
car	car	car
and	and	and
driving	drive	driving

>	>	>
>	>	>
situations	situat	situation
have	have	have
a	a	a
major	major	major
effect	effect	effect
on	on	on
accident	accid	accident
risk	risk	risk
.	.	.

thus	thus	thus
if	if	if
society	societi	society

>	>	>
>	>	>
expects	expect	expects
you	you	you
to	to	to
buy	buy	buy
a	a	a
mustang	mustang	mustang
and	and	and
race	race	race
it	it	it
on	on	on
the	the	the
street	street	street
you	you	you
'	'	'
re	re	re
more	more	more

>	>	>
>	>	>
likely	like	likely
to	to	to
do	do	do
it	it	it
,	,	,
and	and	and
our	our	our
society	societi	society
expects	expect	expects
that	that	that
of	of	of
males	male	male
more	more	more
than	than	than

>	>	>
>	>	>
females	femal	female
.	.	.

>	>	>
i	i	i
agree	agre	agree
with	with	with
some	some	some
of	of	of
your	your	your
social	social	social
influences	influenc	influence
,	,	,
such	such	such
as	as	a
driving	drive	driving
conditions	condit	condition
,	,	,
>	>	>
but	but	but
lets	let	let
get	get	get
real	real	real
here	here	here
.	.	.

guys	guy	guy
don	don	don
'	'	'
t	t	t
drag	drag	drag
race	race	race
becuase	becuas	becuase
there	there	there
expected	expect	expected
too	too	too
,	,	,
>	>	>
we	we	we
do	do	do
it	it	it
becuase	becuas	becuase
its	it	it
fun	fun	fun
!	!	!

(	(	(
and	and	and
we	we	we
find	find	find
out	out	out
whose	whose	whose
car	car	car
is	is	is
faster	faster	faster
)	)	)
.	.	.

>	>	>
guys	guy	guy
drive	drive	drive
different	differ	different
than	than	than
women	women	woman
becuase	becuas	becuase
there	there	there
men	men	men
.	.	.

when	when	when
a	a	a
driver	driver	driver
is	is	is

>	>	>
driving	drive	driving
'	'	'
unusually	unusu	unusually
'	'	'
,	,	,
i	i	i
can	can	can
usually	usual	usually
figure	figur	figure
out	out	out
if	if	if
it	it	it
is	is	is
a	a	a
male	male	male
or	or	or
female	femal	female

>	>	>
driver	driver	driver
without	without	without
looking	look	looking
at	at	at
the	the	the
driver	driver	driver
.	.	.

>	>	>
social	social	social
influences	influenc	influence
may	may	may
give	give	give
a	a	a
person	person	person
more	more	more
reason	reason	reason
to	to	to
buy	buy	buy
a	a	a
vehicle	vehicl	vehicle
that	that	that

>	>	>
has	has	ha
a	a	a
certain	certain	certain
amount	amount	amount
of	of	of
character	charact	character
which	which	which
he	he	he
or	or	or
she	she	she
would	would	would
like	like	like
associated	associ	associated

>	>	>
with	with	with
.	.	.

do	do	do
you	you	you
change	chang	change
your	your	your
driving	drive	driving
habits	habit	habit
when	when	when
no	no	no
one	one	one
is	is	is
around	around	around
?	?	?

sheesh	sheesh	sheesh
!	!	!

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
what	what	what
kind	kind	kind
of	of	of
women	women	woman
they	they	they
have	have	have
where	where	where
you	you	you
guys	guy	guy
live	live	live
,	,	,
but	but	but
there	there	there
are	are	are
some	some	some
ladies	ladi	lady
here	here	here
who	who	who
will	will	will
blow	blow	blow
your	your	your
doors	door	door
off	off	off
.	.	.

or	or	or
at	at	at
least	least	least
they	they	they
will	will	will
try	tri	try
to	to	to
,	,	,
but	but	but
we	we	we
just	just	just
can	can	can
'	'	'
t	t	t
let	let	let
the	the	the
youngsters	youngster	youngster
get	get	get
too	too	too
uppity	uppiti	uppity
with	with	with
us	us	u
old	old	old
folks	folk	folk
:	:	:
-	-	-
)	)	)
.	.	.

>	>	>
>	>	>
my	my	my
$	$	$
.	.	.
02	02	02
.	.	.

>	>	>
mark	mark	mark
b	b	b
.	.	.

>	>	>
>	>	>
jim	jim	jim
frost	frost	frost

>	>	>
>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com

bob	bob	bob
