from	from	from
:	:	:
jnielsen@magnus.acs.ohio-state.edu	jnielsen@magnus.acs.ohio-state.edu	jnielsen@magnus.acs.ohio-state.edu
(	(	(
john	john	john
f	f	f
nielsen	nielsen	nielsen
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
top	top	top
10	10	10
reasons	reason	reason
why	whi	why
i	i	i
love	love	love
cr	cr	cr
(	(	(
not	not	not
for	for	for
the	the	the
humor	humor	humor
impaired	impair	impaired
)	)	)

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
magnus	magnus	magnus
.	.	.
1993apr6	1993apr6	1993apr6
.	.	.
214754	214754	214754
.	.	.
23608	23608	23608

distribution	distribut	distribution
:	:	:
na	na	na

organization	organ	organization
:	:	:
the	the	the
ohio	ohio	ohio
state	state	state
university	univers	university

lines	line	line
:	:	:
52	52	52

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
magnusug	magnusug	magnusug
.	.	.
magnus	magnus	magnus
.	.	.
acs	ac	ac
.	.	.
ohio	ohio	ohio
-	-	-
state	state	state
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr6.195710.24227@cs.tulane.edu	1993apr6.195710.24227@cs.tulane.edu	1993apr6.195710.24227@cs.tulane.edu
>	>	>
finnegan@navo.navy.mil	finnegan@navo.navy.mil	finnegan@navo.navy.mil
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr6.180456.17573@magnus.acs.ohio-state.edu	1993apr6.180456.17573@magnus.acs.ohio-state.edu	1993apr6.180456.17573@magnus.acs.ohio-state.edu
>	>	>
,	,	,
jnielsen@magnus.acs.ohio-state.edu	jnielsen@magnus.acs.ohio-state.edu	jnielsen@magnus.acs.ohio-state.edu
(	(	(
john	john	john
f	f	f
nielsen	nielsen	nielsen
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr06.133319.7008@metrics.com	1993apr06.133319.7008@metrics.com	1993apr06.133319.7008@metrics.com
>	>	>
tomh@metrics.com	tomh@metrics.com	tomh@metrics.com
(	(	(
tom	tom	tom
haapanen	haapanen	haapanen
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>
chints@iscs.nus.sg	chints@iscs.nus.sg	chints@iscs.nus.sg
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
here	here	here
are	are	are
"	"	"
another	anoth	another
"	"	"
ten	ten	ten
reasons	reason	reason
why	whi	why
we	we	we
should	should	should
all	all	all
love	love	love
cr	cr	cr

>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
10	10	10
.	.	.

car	car	car
salesmen	salesmen	salesman
love	love	love
their	their	their
new	new	new
car	car	car
buying	buy	buying
service	servic	service

>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
2	2	2
.	.	.

and	and	and
later	later	later
on	on	on
buying	buy	buying
a	a	a
cr	cr	cr
"	"	"
idealized	ideal	idealized
family	famili	family
sedan	sedan	sedan
"	"	"

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
and	and	and
my	my	my
number	number	number
1	1	1
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
1	1	1
.	.	.

the	the	the
spectacle	spectacl	spectacle
of	of	of
the	the	the
religious	religi	religious
fervour	fervour	fervour
of	of	of
the	the	the
cr	cr	cr
"	"	"
true	true	true
believers	believ	believer
"	"	"
.	.	.

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
or	or	or
the	the	the
spectacle	spectacl	spectacle
of	of	of
"	"	"
macho	macho	macho
real	real	real
men	men	men
"	"	"
who	who	who
would	would	would
never	never	never
bother	bother	bother
to	to	to
read	read	read
the	the	the

>	>	>
|	|	|
