from	from	from
:	:	:
garyl@moe.corollary.com	garyl@moe.corollary.com	garyl@moe.corollary.com
(	(	(
gary	gari	gary
lorman	lorman	lorman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
electronic	electron	electronic
odometers	odomet	odometer
(	(	(
was	was	wa
:	:	:
used	use	used
bmw	bmw	bmw
question	question	question
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.

?	?	?
?	?	?
?	?	?
)	)	)
organization	organ	organization
:	:	:
corollary	corollari	corollary
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
42	42	42

in	in	in
article	articl	article
<	<	<
9833@dirac.physics.purdue.edu	9833@dirac.physics.purdue.edu	9833@dirac.physics.purdue.edu
>	>	>
lovall@bohr.physics.purdue.edu	lovall@bohr.physics.purdue.edu	lovall@bohr.physics.purdue.edu
(	(	(
daniel	daniel	daniel
l	l	l
.	.	.

lovall	loval	lovall
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
conradie.40.734872761@firga.sun.ac.za	conradie.40.734872761@firga.sun.ac.za	conradie.40.734872761@firga.sun.ac.za
>	>	>
conradie@firga.sun.ac.za	conradie@firga.sun.ac.za	conradie@firga.sun.ac.za
(	(	(
gerrit	gerrit	gerrit
conradie	conradi	conradie
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.

>	>	>

>	>	>
>	>	>
however	howev	however
,	,	,
if	if	if
i	i	i
were	were	were
to	to	to
design	design	design
a	a	a
bmw	bmw	bmw
'	'	'
s	s	s
electronics	electron	electronics
,	,	,
i	i	i
will	will	will
use	use	use
a	a	a
counter	counter	counter
to	to	to

>	>	>
>	>	>
count	count	count
the	the	the
number	number	number
of	of	of
times	time	time
the	the	the
car	car	car
passed	pass	passed
1	1	1
million	million	million
miles	mile	mile
(	(	(
or	or	or
whatever	whatev	whatever
)	)	)
,	,	,
and	and	and

>	>	>
>	>	>
store	store	store
it	it	it
in	in	in
the	the	the
car	car	car
computer	comput	computer
'	'	'
s	s	s
memory	memori	memory
.	.	.

this	this	this
could	could	could
be	be	be
read	read	read
when	when	when
doing	do	doing
a	a	a

>	>	>
>	>	>
diagnostics	diagnost	diagnostics
test	test	test
.	.	.

ditto	ditto	ditto
for	for	for
the	the	the
date	date	date
of	of	of
the	the	the
odometer	odomet	odometer
.	.	.

as	as	a
easy	easi	easy
as	as	a
this	this	this
is	is	is
,	,	,
i	i	i

>	>	>
>	>	>
don	don	don
'	'	'
t	t	t
know	know	know
why	whi	why
manafucturers	manafuctur	manafucturers
don	don	don
'	'	'
t	t	t
do	do	do
it	it	it
(	(	(
don	don	don
'	'	'
t	t	t
they	they	they
?	?	?
)	)	)
to	to	to
prevent	prevent	prevent
illegal	illeg	illegal

>	>	>
>	>	>
odometer	odomet	odometer
tampering	tamper	tampering
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
but	but	but
as	as	a
a	a	a
previous	previous	previous
writer	writer	writer
said	said	said
,	,	,
it	it	it
will	will	will
in	in	in
any	ani	any
case	case	case
take	take	take
aeons	aeon	aeon
to	to	to
reset	reset	reset
an	an	an

>	>	>
>	>	>
odometer	odomet	odometer
,	,	,
mechanic	mechan	mechanic
or	or	or
electronic	electron	electronic
by	by	by
simulating	simul	simulating
a	a	a
driving	drive	driving
car	car	car
.	.	.

it	it	it
will	will	will
be	be	be

>	>	>
>	>	>
easier	easier	easier
to	to	to
reprogram	reprogram	reprogram
it	it	it
.	.	.

how	how	how
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
.	.	.

>	>	>

>	>	>
it	it	it
shouldn	shouldn	shouldn
'	'	'
t	t	t
be	be	be
that	that	that
hard	hard	hard
if	if	if
you	you	you
know	know	know
much	much	much
about	about	about
digital	digit	digital
electronics	electron	electronics
.	.	.

if	if	if
the	the	the

>	>	>
counter	counter	counter
is	is	is
made	made	made
with	with	with
standard	standard	standard
ttl	ttl	ttl
chips	chip	chip
,	,	,
all	all	all
you	you	you
should	should	should
need	need	need
to	to	to
do	do	do
is	is	is
find	find	find

>	>	>
the	the	the
chip	chip	chip
(	(	(
s	s	s
)	)	)
used	use	used
for	for	for
counting	count	counting
,	,	,
figure	figur	figure
out	out	out
what	what	what
mileage	mileag	mileage
you	you	you
want	want	want
to	to	to
put	put	put
in	in	in
,	,	,
>	>	>
and	and	and
preset	preset	preset
it	it	it
but	but	but
wiring	wire	wiring
the	the	the
preset	preset	preset
pins	pin	pin
directly	direct	directly
to	to	to
low	low	low
/	/	/
