from	from	from
:	:	:
jp@vllyoak.resun.com	jp@vllyoak.resun.com	jp@vllyoak.resun.com
(	(	(
jeff	jeff	jeff
perry	perri	perry
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
wife	wife	wife
wants	want	want
convertible	convert	convertible

organization	organ	organization
:	:	:
private	privat	private
site	site	site
in	in	in
san	san	san
marcos	marco	marcos
,	,	,
california	california	california

lines	line	line
:	:	:
35	35	35

aas7@po.cwru.edu	aas7@po.cwru.edu	aas7@po.cwru.edu
(	(	(
andrew	andrew	andrew
a	a	a
.	.	.

spencer	spencer	spencer
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
in	in	in
a	a	a
previous	previous	previous
article	articl	article
,	,	,
dspalme@mke.ab.com	dspalme@mke.ab.com	dspalme@mke.ab.com
(	(	(
diane	dian	diane
palme	palm	palme
x2617	x2617	x2617
)	)	)
says	say	say
:	:	:

>	>	>

>	>	>
>	>	>
:	:	:
nuet_ke@pts.mot.com	nuet_ke@pts.mot.com	nuet_ke@pts.mot.com
(	(	(
keith	keith	keith
nuetzman	nuetzman	nuetzman
x3153	x3153	x3153
p7625	p7625	p7625
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
:	:	:
>	>	>
help	help	help
!	!	!
!	!	!
!	!	!

>	>	>
>	>	>
:	:	:
>	>	>
my	my	my
wife	wife	wife
has	has	ha
informed	inform	informed
me	me	me
that	that	that
she	she	she
wants	want	want
a	a	a
convertible	convert	convertible
for	for	for
her	her	her
next	next	next
car	car	car
.	.	.

>	>	>
>	>	>
jp@vllyoak.resun.com	jp@vllyoak.resun.com	jp@vllyoak.resun.com
(	(	(
jeff	jeff	jeff
perry	perri	perry
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
:	:	:
fyi	fyi	fyi
,	,	,
just	just	just
last	last	last
week	week	week
the	the	the
pbs	pbs	pb
show	show	show
motor	motor	motor
week	week	week
gave	gave	gave
the	the	the
results	result	result
of	of	of
what	what	what
they	they	they

>	>	>
>	>	>
:	:	:
thought	thought	thought
were	were	were
the	the	the
best	best	best
cars	car	car
for	for	for
'	'	'
93	93	93
.	.	.

in	in	in
the	the	the
convertible	convert	convertible
category	categori	category
,	,	,
the	the	the

>	>	>
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
