from	from	from
:	:	:
cka52397@uxa.cso.uiuc.edu	cka52397@uxa.cso.uiuc.edu	cka52397@uxa.cso.uiuc.edu
(	(	(
oriolefan	oriolefan	oriolefan
@	@	@
uiuc	uiuc	uiuc
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
instead	instead	instead
of	of	of
a	a	a
saturn	saturn	saturn
sc2	sc2	sc2
,	,	,
what	what	what
?	?	?
?	?	?
?	?	?

distribution	distribut	distribution
:	:	:
na	na	na

organization	organ	organization
:	:	:
university	univers	university
of	of	of
illinois	illinoi	illinois
at	at	at
urbana	urbana	urbana

lines	line	line
:	:	:
39	39	39

srihari@cirrus.com	srihari@cirrus.com	srihari@cirrus.com
(	(	(
srihari	srihari	srihari
shoroff	shoroff	shoroff
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
<	<	<
ifn	ifn	ifn
=	=	=
spo00iv18_a8nz@andrew.cmu.edu	spo00iv18_a8nz@andrew.cmu.edu	spo00iv18_a8nz@andrew.cmu.edu
>	>	>
jr4q+@andrew.cmu.edu	jr4q+@andrew.cmu.edu	jr4q+@andrew.cmu.edu
(	(	(
jason	jason	jason
m	m	m
.	.	.

roth	roth	roth
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
r	r	r
&	&	&
t	t	t
had	had	had
an	an	an
article	articl	article
on	on	on
cars	car	car
of	of	of
the	the	the
sc1	sc1	sc1
ilk	ilk	ilk
and	and	and
they	they	they
liked	like	liked
the	the	the
civic	civic	civic
ex	ex	ex
,	,	,
>	>	>
>	>	>
>	>	>
the	the	the
escort	escort	escort
gt	gt	gt
and	and	and
the	the	the
mx	mx	mx
-	-	-
3	3	3
best	best	best
of	of	of
all	all	all
,	,	,
and	and	and
the	the	the
sc1	sc1	sc1
was	was	wa
way	way	way
down	down	down
the	the	the

>	>	>
>	>	>
>	>	>
list	list	list
except	except	except
for	for	for
braking	brake	braking
.	.	.

>	>	>
>	>	>
i	i	i
just	just	just
looked	look	looked
at	at	at
that	that	that
article	articl	article
;	;	;
first	first	first
of	of	of
all	all	all
,	,	,
this	this	this
summary	summari	summary
is	is	is
inaccurate	inaccur	inaccurate
;	;	;

>	>	>
>	>	>
of	of	of
10	10	10
cars	car	car
,	,	,
the	the	the
sc1	sc1	sc1
was	was	wa
5th	5th	5th
,	,	,
right	right	right
behind	behind	behind
these	these	these
mentioned	mention	mentioned
and	and	and
the	the	the
suzuki	suzuki	suzuki

>	>	>
>	>	>
swift	swift	swift
(	(	(
!	!	!
)	)	)
.	.	.

as	as	a
has	has	ha
been	been	been
pointed	point	pointed
out	out	out
,	,	,
it	it	it
was	was	wa
a	a	a
semi	semi	semi
-	-	-
silly	silli	silly
comparison	comparison	comparison
;	;	;
the	the	the

>	>	>
>	>	>
saturn	saturn	saturn
was	was	wa
at	at	at
least	least	least
$	$	$
500	500	500
cheaper	cheaper	cheaper
than	than	than
the	the	the
mx	mx	mx
-	-	-
3	3	3
and	and	and
escort	escort	escort
(	(	(
admittedly	admit	admittedly

>	>	>
>	>	>
negligible	neglig	negligible
,	,	,
but	but	but
an	an	an
issue	issu	issue
)	)	)
,	,	,
and	and	and
$	$	$
1500	1500	1500
(	(	(
!	!	!
)	)	)
less	less	less
than	than	than
the	the	the
honda	honda	honda
.	.	.

the	the	the
stated	state	stated

>	>	>
>	>	>
goal	goal	goal
was	was	wa
a	a	a
base	base	base
under	under	under
$	$	$
12k	12k	12k
;	;	;
the	the	the
honda	honda	honda
was	was	wa
$	$	$
500	500	500
over	over	over
,	,	,
while	while	while
the	the	the
sc2	sc2	sc2
at	at	at

>	>	>
>	>	>
the	the	the
same	same	same
price	price	price
was	was	wa
excluded	exclud	excluded
.	.	.

in	in	in
other	other	other
words	word	word
,	,	,
they	they	they
let	let	let
the	the	the
best	best	best
honda	honda	honda

>	>	>
>	>	>
play	play	play
,	,	,
but	but	but
not	not	not
the	the	the
best	best	best
saturn	saturn	saturn
.	.	.

note	note	note
that	that	that
the	the	the
saturn	saturn	saturn
did	did	did
beat	beat	beat
the	the	the
$	$	$
13k	13k	13k

>	>	>
i	i	i
dont	dont	dont
know	know	know
about	about	about
the	the	the
car	car	car
comparison	comparison	comparison
but	but	but
as	as	a
far	far	far
as	as	a
the	the	the
price	price	price
goes	goe	go
rest	rest	rest

>	>	>
assured	assur	assured
that	that	that
the	the	the
street	street	street
prices	price	price
for	for	for
the	the	the
mx	mx	mx
-	-	-
3	3	3
and	and	and
escort	escort	escort
and	and	and
(	(	(
