from	from	from
:	:	:
jdmooney@kocrsv01.delcoelect.com	jdmooney@kocrsv01.delcoelect.com	jdmooney@kocrsv01.delcoelect.com
(	(	(
john	john	john
d	d	d
.	.	.

mooney	mooney	mooney
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
anti	anti	anti
-	-	-
theft	theft	theft
devices	devic	device
organization	organ	organization
:	:	:
delco	delco	delco
electronics	electron	electronics
corp	corp	corp
.	.	.

lines	line	line
:	:	:
36	36	36

originator	origin	originator
:	:	:
jdmooney	jdmooney	jdmooney
@	@	@
koinsv02	koinsv02	koinsv02

in	in	in
article	articl	article
<	<	<
99948@rphroy.ph.gmr.com	99948@rphroy.ph.gmr.com	99948@rphroy.ph.gmr.com
>	>	>
,	,	,
rhaar@gmr.com	rhaar@gmr.com	rhaar@gmr.com
(	(	(
bob	bob	bob
haar	haar	haar
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
3056@kocrsv01.delcoelect.com	3056@kocrsv01.delcoelect.com	3056@kocrsv01.delcoelect.com
,	,	,
jdmooney@kocrsv01.delcoelect.com	jdmooney@kocrsv01.delcoelect.com	jdmooney@kocrsv01.delcoelect.com
(	(	(
john	john	john
d	d	d
.	.	.

mooney	mooney	mooney
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
someone	someon	someone
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
btw	btw	btw
,	,	,
somebody	somebodi	somebody
stole	stole	stole
the	the	the
front	front	front
grille	grill	grille
off	off	off
my	my	my
beat	beat	beat
-	-	-
up	up	up
1983	1983	1983
nissan	nissan	nissan
sentra	sentra	sentra

>	>	>
|	|	|
>	>	>
>	>	>
a	a	a
few	few	few
weeks	week	week
ago	ago	ago
!	!	!

i	i	i
couldn	couldn	couldn
'	'	'
t	t	t
believe	believ	believe
it	it	it
.	.	.

i	i	i
'	'	'
m	m	m
just	just	just
driving	drive	driving
around	around	around

>	>	>
|	|	|
>	>	>
>	>	>
without	without	without
it	it	it
now	now	now
.	.	.

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
years	year	year
ago	ago	ago
,	,	,
my	my	my
brother	brother	brother
lived	live	lived
in	in	in
a	a	a
rough	rough	rough
area	area	area
.	.	.
.	.	.
.	.	.
.	.	.

he	he	he
left	left	left
his	his	his
nova	nova	nova

>	>	>
|	|	|
>	>	>
parked	park	parked
on	on	on
the	the	the
street	street	street
in	in	in
front	front	front
of	of	of
his	his	his
house	hous	house
for	for	for
a	a	a
few	few	few
days	day	day
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.

>	>	>
|	|	|
>	>	>
