from	from	from
:	:	:
laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu
(	(	(
tyson	tyson	tyson
f	f	f
nuss	nuss	nuss
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
dumbest	dumbest	dumbest
automotive	automot	automotive
concepts	concept	concept
of	of	of
all	all	all
tim	tim	tim

organization	organ	organization
:	:	:
university	univers	university
of	of	of
wisconsin	wisconsin	wisconsin
-	-	-
milwaukee	milwauke	milwaukee

lines	line	line
:	:	:
23	23	23

reply	repli	reply
-	-	-
to	to	to
:	:	:
laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
129	129	129
.	.	.
89	89	89
.	.	.
7	7	7
.	.	.
4	4	4

originator	origin	originator
:	:	:
laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu	laszlo@csd4.csd.uwm.edu

>	>	>
in	in	in
article	articl	article
<	<	<
1993mar29.161044.1@uncavx.unca.edu	1993mar29.161044.1@uncavx.unca.edu	1993mar29.161044.1@uncavx.unca.edu
>	>	>
,	,	,
bwillard@uncavx.unca.edu	bwillard@uncavx.unca.edu	bwillard@uncavx.unca.edu

>	>	>
wrote	wrote	wrote
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
8	8	8
.	.	.

saab	saab	saab
900	900	900
-	-	-
ignition	ignit	ignition
is	is	is
on	on	on
floor	floor	floor
!	!	!
?	?	?
!	!	!

actually	actual	actually
,	,	,
this	this	this
started	start	started
as	as	a
a	a	a
great	great	great
idea	idea	idea
.	.	.

before	befor	before
steering	steer	steering
-	-	-
column	column	column
locks	lock	lock
became	becam	became
popular	popular	popular
,	,	,
saab	saab	saab
installed	instal	installed
a	a	a
*	*	*
gearshift	gearshift	gearshift
*	*	*
lock	lock	lock
-	-	-
-	-	-
put	put	put
the	the	the
car	car	car
in	in	in
reverse	revers	reverse
,	,	,
remove	remov	remove
the	the	the
key	key	key
,	,	,
and	and	and
the	the	the
car	car	car
*	*	*
stays	stay	stay
*	*	*
in	in	in
reverse	revers	reverse
!	!	!

also	also	also
,	,	,
suppose	suppos	suppose
