from	from	from
:	:	:
jmh@hopper.virginia.edu	jmh@hopper.virginia.edu	jmh@hopper.virginia.edu
(	(	(
jeffrey	jeffrey	jeffrey
hoffmeister	hoffmeist	hoffmeister
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
dumbest	dumbest	dumbest
automotive	automot	automotive
concepts	concept	concept
of	of	of
all	all	all
tim	tim	tim

organization	organ	organization
:	:	:
itc	itc	itc
/	/	/
uva	uva	uva
community	communiti	community
access	access	access
unix	unix	unix
/	/	/
internet	internet	internet
project	project	project

lines	line	line
:	:	:
41	41	41

in	in	in
article	articl	article
<	<	<
1ppg8b	1ppg8b	1ppg8b
$	$	$
fvq@armory.centerline.com	fvq@armory.centerline.com	fvq@armory.centerline.com
>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com
(	(	(
jim	jim	jim
frost	frost	frost
)	)	)
writes	write	writes
:	:	:

>	>	>
joes@telxon.mis.telxon.com	joes@telxon.mis.telxon.com	joes@telxon.mis.telxon.com
(	(	(
joe	joe	joe
staudt	staudt	staudt
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
1phoi3	1phoi3	1phoi3
$	$	$
s95@armory.centerline.com	s95@armory.centerline.com	s95@armory.centerline.com
>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com
(	(	(
jim	jim	jim
frost	frost	frost
)	)	)

>	>	>
>	>	>
writes	write	writes
:	:	:

>	>	>
>	>	>
[	[	[
stuff	stuff	stuff
deleted	delet	deleted
.	.	.
.	.	.
.	.	.
]	]	]

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
the	the	the
silly	silli	silly
thing	thing	thing
about	about	about
this	this	this
whole	whole	whole
argument	argument	argument
is	is	is
that	that	that
most	most	most
of	of	of
the	the	the
trunk	trunk	trunk

>	>	>
>	>	>
>	>	>
releases	releas	release
(	(	(
i	i	i
'	'	'
m	m	m
tempted	tempt	tempted
to	to	to
say	say	say
all	all	all
,	,	,
but	but	but
there	there	there
'	'	'
s	s	s
bound	bound	bound
to	to	to
be	be	be
a	a	a

>	>	>
>	>	>
>	>	>
counterexample	counterexampl	counterexample
)	)	)
only	onli	only
operate	oper	operate
if	if	if
the	the	the
car	car	car
is	is	is
on	on	on
(	(	(
acc	acc	acc
or	or	or
running	run	running
)	)	)
.	.	.

thus	thus	thus

>	>	>
>	>	>
>	>	>
you	you	you
can	can	can
'	'	'
t	t	t
easily	easili	easily
pop	pop	pop
the	the	the
trunk	trunk	trunk
without	without	without
starting	start	starting
the	the	the
car	car	car
.	.	.

>	>	>

>	>	>
>	>	>
"	"	"
most	most	most
"	"	"
cars	car	car
?	?	?

the	the	the
only	onli	only
cars	car	car
i	i	i
'	'	'
ve	ve	ve
ever	ever	ever
seen	seen	seen
with	with	with
this	this	this
"	"	"
feature	featur	feature
"	"	"
have	have	have
been	been	been

>	>	>
>	>	>
gm	gm	gm
cars	car	car
.	.	.

my	my	my
`	`	`
88	88	88
mazda	mazda	mazda
,	,	,
'	'	'
80	80	80
honda	honda	honda
,	,	,
and	and	and
(	(	(
coming	come	coming
soon	soon	soon
)	)	)
'	'	'
93	93	93
probe	probe	probe
all	all	all
have	have	have

>	>	>
>	>	>
cable	cabl	cable
-	-	-
operated	oper	operated
releases	releas	release
[	[	[
.	.	.
.	.	.
.	.	.
]	]	]
.	.	.

my	my	my
'	'	'
84	84	84

>	>	>
>	>	>
camaro	camaro	camaro
had	had	had
an	an	an
electric	electr	electric
hatch	hatch	hatch
release	releas	release
that	that	that
was	was	wa
(	(	(
thankfully	thank	thankfully
)	)	)
independent	independ	independent
of	of	of

>	>	>
>	>	>
the	the	the
key	key	key
in	in	in
the	the	the
ignition	ignit	ignition
(	(	(
the	the	the
exception	except	exception
to	to	to
the	the	the
rule	rule	rule
mentioned	mention	mentioned
in	in	in
my	my	my
first	first	first

>	>	>
>	>	>
sentence	sentenc	sentence
)	)	)
.	.	.

>	>	>

>	>	>
i	i	i
should	should	should
probably	probabl	probably
have	have	have
said	said	said
"	"	"
glovebox	glovebox	glovebox
trunk	trunk	trunk
releases	releas	release
.	.	.
"	"	"
i	i	i
haven	haven	haven
'	'	'
t	t	t

>	>	>
encountered	encount	encountered
any	ani	any
glovebox	glovebox	glovebox
releases	releas	release
that	that	that
are	are	are
cable	cabl	cable
operated	oper	operated
.	.	.

numerous	numer	numerous

>	>	>
gm	gm	gm
and	and	and
several	sever	several
ford	ford	ford
/	/	/
mercury	mercuri	mercury
cars	car	car
that	that	that
i	i	i
'	'	'
ve	ve	ve
encountered	encount	encountered
have	have	have
electrical	electr	electrical

>	>	>
releases	releas	release
in	in	in
the	the	the
glovebox	glovebox	glovebox
,	,	,
and	and	and
all	all	all
of	of	of
the	the	the
ones	one	one
i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
needed	need	needed
the	the	the

>	>	>
ignition	ignit	ignition
on	on	on
to	to	to
some	some	some
degree	degre	degree
to	to	to
operate	oper	operate
.	.	.

your	your	your
camaro	camaro	camaro
example	exampl	example
is	is	is
noted	note	noted
,	,	,
>	>	>
but	but	but
since	sinc	since
it	it	it
'	'	'
s	s	s
a	a	a
hardtop	hardtop	hardtop
it	it	it
'	'	'
s	s	s
not	not	not
a	a	a
big	big	big
deal	deal	deal
.	.	.

i	i	i
'	'	'
ve	ve	ve
never	never	never
run	run	run
into	into	into
a	a	a

>	>	>
convertible	convert	convertible
with	with	with
a	a	a
cable	cabl	cable
-	-	-
operated	oper	operated
trunk	trunk	trunk
release	releas	release
-	-	-
-	-	-
i	i	i
'	'	'
d	d	d
agree	agre	agree
100	100	100
%	%	%
that	that	that

>	>	>
in	in	in
such	such	such
an	an	an
environment	environ	environment
a	a	a
cable	cabl	cable
or	or	or
always	alway	always
-	-	-
active	activ	active
electrical	electr	electrical
release	releas	release

>	>	>
would	would	would
be	be	be
rather	rather	rather
stupid	stupid	stupid
.	.	.

>	>	>

>	>	>
jim	jim	jim
frost	frost	frost

>	>	>
jimf@centerline.com	jimf@centerline.com	jimf@centerline.com

my	my	my
honda	honda	honda
has	has	ha
a	a	a
cable	cabl	cable
release	releas	release
that	that	that
can	can	can
be	be	be
locked	lock	locked
out	out	out
with	with	with
the	the	the
ignition	ignit	ignition
key	key	key
.	.	.

the	the	the
valet	valet	valet
key	key	key
can	can	can
be	be	be
left	left	left
with	with	with
someone	someon	someone
and	and	and
will	will	will
not	not	not
unlock	unlock	unlock
the	the	the
trunk	trunk	trunk
or	or	or
enable	enabl	enable
the	the	the
cable	cabl	cable
release	releas	release
.	.	.

i	i	i
remember	rememb	remember
my	my	my
mothers	mother	mother
'	'	'
86	86	86
corvette	corvett	corvette
that	that	that
had	had	had
an	an	an
electronic	electron	electronic
hatch	hatch	hatch
release	releas	release
located	locat	located
on	on	on
the	the	the
drivers	driver	driver
door	door	door
,	,	,
which	which	which
was	was	wa
always	alway	always
active	activ	active
.	.	.

the	the	the
fact	fact	fact
that	that	that
the	the	the
car	car	car
had	had	had
no	no	no
real	real	real
trunk	trunk	trunk
makes	make	make
the	the	the
security	secur	security
measure	measur	measure
of	of	of
