from	from	from
:	:	:
dchamber@b15news.b15.ingr.com	dchamber@b15news.b15.ingr.com	dchamber@b15news.b15.ingr.com
(	(	(
doug	doug	doug
chamberlain	chamberlain	chamberlain
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
cherokee	cheroke	cherokee
v	v	v
.	.	.

explorer	explor	explorer

organization	organ	organization
:	:	:
intergraph	intergraph	intergraph
corporation	corpor	corporation
,	,	,
huntsville	huntsvill	huntsville
,	,	,
al	al	al

lines	line	line
:	:	:
42	42	42

jcksnste@acf1.nyu.edu	jcksnste@acf1.nyu.edu	jcksnste@acf1.nyu.edu
writes	write	writes
:	:	:

>	>	>
hi	hi	hi
all	all	all
,	,	,
>	>	>
brand	brand	brand
new	new	new
to	to	to
the	the	the
group	group	group
,	,	,
so	so	so
please	pleas	please
,	,	,
no	no	no
flames	flame	flame
!	!	!

>	>	>
honest	honest	honest
opinions	opinion	opinion
on	on	on
jeep	jeep	jeep
cherokee	cheroke	cherokee
country	countri	country
(	(	(
not	not	not
sport	sport	sport
)	)	)
v	v	v
.	.	.

ford	ford	ford
explorer	explor	explorer
.	.	.

>	>	>
my	my	my
stepfather	stepfath	stepfather
,	,	,
who	who	who
ponders	ponder	ponders
every	everi	every
major	major	major
decision	decis	decision
up	up	up
to	to	to
four	four	four
months	month	month
after	after	after

>	>	>
making	make	making
it	it	it
,	,	,
is	is	is
looking	look	looking
at	at	at
one	one	one
of	of	of
the	the	the
two	two	two
.	.	.

also	also	also
,	,	,
please	pleas	please
comment	comment	comment
on	on	on
the	the	the

>	>	>
importance	import	importance
,	,	,
if	if	if
any	ani	any
,	,	,
between	between	between
4wd	4wd	4wd
and	and	and
2wd	2wd	2wd
.	.	.

we	we	we
live	live	live
in	in	in
princeton	princeton	princeton
,	,	,
nj	nj	nj
and	and	and

>	>	>
will	will	will
barely	bare	barely
ever	ever	ever
take	take	take
it	it	it
off	off	off
road	road	road
.	.	.

we	we	we
learned	learn	learned
with	with	with
this	this	this
last	last	last
winter	winter	winter
that	that	that

>	>	>
we	we	we
could	could	could
really	realli	really
use	use	use
something	someth	something
with	with	with
a	a	a
little	littl	little
more	more	more
confidence	confid	confidence
in	in	in
20	20	20
inches	inch	inch
of	of	of

>	>	>
snow	snow	snow
than	than	than
an	an	an
olds	old	old
cutlass	cutlass	cutlas
eighty	eighti	eighty
-	-	-
eight	eight	eight
!	!	!
!	!	!

>	>	>
all	all	all
replies	repli	reply
appreciated	appreci	appreciated
.	.	.
.	.	.

he	he	he
'	'	'
ll	ll	ll
be	be	be
pondering	ponder	pondering
this	this	this
for	for	for
a	a	a
while	while	while
.	.	.

he	he	he
'	'	'
s	s	s
already	alreadi	already

>	>	>
decided	decid	decided
on	on	on
6	6	6
cyl	cyl	cyl
.	.	.

over	over	over
4	4	4
,	,	,
so	so	so
don	don	don
'	'	'
t	t	t
worry	worri	worry
about	about	about
that	that	that
one	one	one
.	.	.
.	.	.

>	>	>
thanks	thank	thanks
!	!	!

>	>	>
-	-	-
-	-	-
>	>	>
steve	steve	steve

i	i	i
own	own	own
a	a	a
new	new	new
ford	ford	ford
explorer	explor	explorer
,	,	,
i	i	i
really	realli	really
love	love	love
it	it	it
!	!	!

i	i	i
drove	drove	drove
the	the	the
jeep	jeep	jeep
and	and	and
besides	besid	besides
the	the	the
power	power	power
i	i	i
just	just	just
didn	didn	didn
'	'	'
t	t	t
see	see	see
spending	spend	spending
the	the	the
money	money	money
for	for	for
it	it	it
!	!	!

the	the	the
jeep	jeep	jeep
was	was	wa
great	great	great
but	but	but
i	i	i
just	just	just
love	love	love
the	the	the
explorer	explor	explorer
!	!	!

i	i	i
have	have	have
a	a	a
2wd	2wd	2wd
and	and	and
i	i	i
got	got	got
through	through	through
the	the	the
blizzard	blizzard	blizzard
of	of	of
93	93	93
just	just	just
fine	fine	fine
!	!	!

i	i	i
drove	drove	drove
about	about	about
400	400	400
miles	mile	mile
in	in	in
the	the	the
worst	worst	worst
part	part	part
of	of	of
storm	storm	storm
and	and	and
it	it	it
never	never	never
faulterd	faulterd	faulterd
!	!	!

my	my	my
own	own	own
opinion	opinion	opinion

doug	doug	doug
i	i	i

>	>	>
(	(	(
jcksnste@acf1.nyu.edu	jcksnste@acf1.nyu.edu	jcksnste@acf1.nyu.edu
)	)	)
