from	from	from
:	:	:
keys@starchild.ncsl.nist.gov	keys@starchild.ncsl.nist.gov	keys@starchild.ncsl.nist.gov
(	(	(
lawrence	lawrenc	lawrence
b	b	b
.	.	.

keys	key	key
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
dumbest	dumbest	dumbest
automotive	automot	automotive
concepts	concept	concept
of	of	of
all	all	all
time	time	time
organization	organ	organization
:	:	:
national	nation	national
institute	institut	institute
of	of	of
standards	standard	standard
&	&	&
technology	technolog	technology
distribution	distribut	distribution
:	:	:
usa	usa	usa
lines	line	line
:	:	:
37	37	37

in	in	in
article	articl	article
<	<	<
34544@oasys.dt.navy.mil	34544@oasys.dt.navy.mil	34544@oasys.dt.navy.mil
>	>	>
glouie@oasys.dt.navy.mil	glouie@oasys.dt.navy.mil	glouie@oasys.dt.navy.mil
(	(	(
george	georg	george
louie	louie	louie
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
rec	rec	rec
.	.	.
autos	auto	auto
,	,	,
nancy	nanci	nancy
@	@	@
hayduke	hayduk	hayduke
(	(	(
nancy	nanci	nancy
feagans	feagan	feagans
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
ashtrays	ashtray	ashtray
and	and	and
cigarette	cigarett	cigarette
lighters	lighter	lighter
.	.	.

these	these	these
should	should	should
be	be	be
an	an	an
*	*	*
option	option	option
*	*	*
.	.	.

>	>	>

>	>	>
why	whi	why
make	make	make
it	it	it
an	an	an
option	option	option
.	.	.

you	you	you
can	can	can
use	use	use
the	the	the
ashtray	ashtray	ashtray
to	to	to
store	store	store
coins	coin	coin
and	and	and
other	other	other

>	>	>
small	small	small
things	thing	thing
which	which	which
come	come	come
in	in	in
handy	handi	handy
.	.	.

use	use	use
the	the	the
cigarette	cigarett	cigarette
lighter	lighter	lighter
as	as	a
an	an	an
electrical	electr	electrical

>	>	>
outlet	outlet	outlet
for	for	for
all	all	all
types	type	type
of	of	of
handy	handi	handy
gadgets	gadget	gadget
(	(	(
cd	cd	cd
players	player	player
,	,	,
vacuum	vacuum	vacuum
cleaners	cleaner	cleaner
,	,	,
>	>	>
flashlights	flashlight	flashlight
,	,	,
etc	etc	etc
.	.	.
)	)	)
i	i	i
don	don	don
'	'	'
t	t	t
want	want	want
to	to	to
pay	pay	pay
extra	extra	extra
for	for	for
these	these	these
things	thing	thing
and	and	and
if	if	if

>	>	>
you	you	you
don	don	don
'	'	'
t	t	t
use	use	use
them	them	them
,	,	,
they	they	they
don	don	don
'	'	'
t	t	t
hurt	hurt	hurt
you	you	you
.	.	.

i	i	i
use	use	use
the	the	the
ashtray	ashtray	ashtray
to	to	to
keep	keep	keep
change	chang	change
and	and	and
other	other	other
items	item	item
in	in	in
.	.	.

i	i	i
converted	convert	converted
the	the	the
cigarette	cigarett	cigarette
lighter	lighter	lighter
into	into	into
a	a	a
volume	volum	volume
control	control	control
knob	knob	knob
for	for	for
my	my	my
in	in	in
trunk	trunk	trunk
subwoofer	subwoof	subwoofer
!	!	!

>	>	>

>	>	>

>	>	>
george	georg	george

>	>	>
>	>	>
-	-	-
-	-	-

.	.	.

/	/	/
larry	larri	larry
__	__	__
/	/	/
_______	_______	_______
/	/	/
_	_	_
keys@csmes.ncsl.nist.gov	keys@csmes.ncsl.nist.gov	keys@csmes.ncsl.nist.gov
/	/	/
\	\	\

_____	_____	_____
__	__	__
_____	_____	_____
\	\	\
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
/	/	/
____	____	____
/	/	/
/	/	/
/	/	/
/	/	/
__	__	__
__	__	__
/	/	/
\	\	\

/	/	/
___	___	___
/	/	/
/	/	/
___	___	___
/	/	/
/	/	/
/	/	/
/	/	/
____	____	____
|	|	|

|	|	|
/	/	/
\	\	\
/	/	/
/	/	/
__	__	__
/	/	/
|	|	|
/	/	/
/	/	/
__	__	__
__	__	__
/	/	/
/	/	/
__	__	__
/	/	/
\	\	\
/	/	/

/	/	/
___	___	___
\	\	\
_______	_______	_______
/	/	/
/	/	/
_____	_____	_____
/	/	/
/	/	/
______	______	______
/	/	/
=	=	=
=	=	=
=	=	=
=	=	=
oo	oo	oo

\	\	\
/	/	/
\	\	\
/	/	/

-	-	-
1990	1990	1990
2	2	2
.	.	.
0	0	0
16v	16v	16v
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
fahrvergnugen	fahrvergnugen	fahrvergnugen
forever	forev	forever
!	!	!

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

the	the	the
fact	fact	fact
that	that	that
i	i	i
need	need	need
to	to	to
explain	explain	explain
it	it	it
to	to	to
you	you	you
indicates	indic	indicates

that	that	that
you	you	you
probably	probabl	probably
wouldn	wouldn	wouldn
'	'	'
t	t	t
understand	understand	understand
anyway	anyway	anyway
!	!	!

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
